dataset_of_60s_track,dataset_of_60s_artist,dataset_of_60s_uri,dataset_of_60s_danceability,dataset_of_60s_energy,dataset_of_60s_key,dataset_of_60s_loudness,dataset_of_60s_mode,dataset_of_60s_speechiness,dataset_of_60s_acousticness,dataset_of_60s_instrumentalness,dataset_of_60s_liveness,dataset_of_60s_valence,dataset_of_60s_tempo,dataset_of_60s_duration_ms,dataset_of_60s_time_signature,dataset_of_60s_chorus_hit,dataset_of_60s_sections,dataset_of_60s_target,dataset_of_60s_id_ano
They Ballin' Me Name,King Fighter,spotify:track:6HEx2Lu6nvvBmliB0QF2Cw,"0,519","0,533",1,"-12,462",0,"0,154","0,649","0,00012","0,314","0,735","168,183",192920,4,"77,79962",10,0,3
Think Twice,Brook Benton,spotify:track:3rjOwWd1wgJNvoqskwcPhT,"0,443","0,217",3,"-14,609",1,"0,038","0,935","0,00757","0,12","0,321","79,065",167102,3,"37,60869",10,1,3
This Golden Ring,The Fortunes,spotify:track:5A8dh7K5qdUKd0Tm2EIVsI,"0,647","0,769",11,"-9,551",1,"0,0349","0,623",0,"0,15","0,781","125,474",131239,4,"48,52896",6,1,3
This Magic Moment,Jay & The Americans,spotify:track:3MVr7KeWF6kf4znJMwiEnx,"0,517","0,533",0,"-11,053",1,"0,0306","0,539","1,97E-05","0,164","0,769","126,229",182800,4,"50,87336",7,1,3
Three Steps From The Altar,Shep And The Limelites,spotify:track:5WkOR0PQIE6ODgShdxbBwL,"0,422","0,196",5,"-12,089",1,"0,0359","0,872","1,16E-06","0,118","0,393","186,882",162000,3,"95,20512",6,1,3
'Til,The Angels,spotify:track:6cMBpazQUSw6xYiLNYvQzf,"0,253","0,232",0,"-12,695",1,"0,0318","0,805","0,00018","0,0939","0,307","173,819",148440,3,"21,13239",9,1,3
Till You Return,Scott Walker,spotify:track:4LTPr8iaA7mzJBt1OosPDi,"0,57","0,551",8,"-4,373",1,"0,0283","0,689","5,88E-05","0,332","0,734","127,195",133413,4,"31,31975",8,0,3
Time,Pozo Seco Singers,spotify:track:7duFyBg8iBNpZQ2bFjvdUk,"0,584","0,229",10,"-18,21",1,"0,0344","0,88","0,0428","0,111","0,736","110,44",203747,4,"47,28345",10,1,3
Time After Time,Frankie Ford,spotify:track:16ISbTwCNmzJkwuzoTEcaW,"0,579","0,485",10,"-5,624",1,"0,04","0,512","3,78E-06","0,245","0,686","133,998",132712,4,"32,68834",8,1,3
Time Of The Season,The Zombies,spotify:track:5AJrhrwz4oSZX2PwwV4qrN,"0,537","0,7",4,"-6,852",0,"0,0366","0,142","1,58E-06","0,383","0,695","117,111",214027,4,"39,64598",8,1,3
Timpani minacciosi,Angelo Francesco Lavagnino,spotify:track:66TunUEJt6uLDTQrDnEepK,"0,519","0,445",2,"-15,858",1,"0,0414","0,847","0,942","0,0862","0,356","118,629",100973,4,"58,03358",4,0,3
Tip-Toe Thru' The Tulips With Me,Tiny Tim,spotify:track:1Vchex0xowRj9k59RLvRfo,"0,588","0,165",4,"-20,076",1,"0,0498","0,97","0,000117","0,206","0,605","135,958",110840,4,"33,13377",6,1,3
Titoli 1,Giovanni Fusco,spotify:track:5aA1zO8VDh29szWVxwn6CE,"0,688","0,342",7,"-16,55",1,"0,0716","0,0539","0,219","0,0629","0,209","125,897",123000,4,"65,7769",6,0,3
To Give (The Reason I Live),Frankie Valli,spotify:track:4rYbkOxtRkXrBbPY1wkfEH,"0,188","0,391",7,"-7,941",0,"0,0329","0,752","0,000143","0,123","0,168","73,874",202360,4,"28,60412",9,1,3
Toada Da Saudade,Marinês E Sua Gente,spotify:track:58Fn2G1SHv1qQWpvviA9kR,"0,638","0,453",7,"-7,744",1,"0,026","0,757",0,"0,277","0,614","97,303",178320,4,"22,28787",10,0,3
Todas As Mulheres do Mundo,Erasmo Carlos,spotify:track:3Lmte3he1BDrBJtrC7C1TE,"0,576","0,177",5,"-18,29",1,"0,0362","0,307","0,0215","0,115","0,564","94,239",177520,4,"44,76452",8,0,3
Todo Amor Eu Lhe DareI,Trio Melodia,spotify:track:5I4OCnUgUmqPwxHS40FknQ,"0,65","0,535",4,"-10,462",1,"0,0334","0,112","1,91E-05","0,186","0,423","130,644",164733,4,"35,58736",7,0,3
Together,The Intruders,spotify:track:58T2nMKugbIsjRe7jEZkTI,"0,419","0,516",5,"-8,152",1,"0,0297","0,722",0,"0,563","0,769","172,476",177160,4,"35,14448",9,1,3
Tómate una Copa,Javier Solís,spotify:track:1n6TpQOecoX3OdVpHb72Gv,"0,394","0,18",9,"-15,943",1,"0,0355","0,965","0,00826","0,118","0,475","107,516",173773,4,"21,89732",12,0,3
Tone the Bell Easy,Harry Belafonte,spotify:track:7umuf36UcQYAkgf4RXe63T,"0,585","0,531",6,"-10,506",1,"0,0536","0,319","0,000758","0,122","0,91","96,959",200267,4,"19,19122",10,0,3
Tonight's The Night,Solomon Burke,spotify:track:18TM70njJRFH4Fm4ZuwLd8,"0,318","0,476",7,"-9,534",1,"0,029","0,401",0,"0,6","0,633","173,305",161187,3,"20,94965",9,1,3
Too Young to Know,Scott Walker,spotify:track:3TqGpEzZmvI9I49r4lfLyg,"0,363","0,333",11,"-6,677",1,"0,028","0,577","4,07E-05","0,152","0,362","103,176",135747,3,"31,52434",7,0,3
Tosca (Sung in German): Act I: Ein Tollhaus in der Kirche! Schone Wirtschaft! (Scarpia. Messner. Spoletta),Giacomo Puccini,spotify:track:08iXyVGv1j3xy6aHxwAjIH,"0,436","0,219",10,"-17,6",0,"0,0868","0,96","0,000166","0,251","0,248","92,692",216667,3,"41,71355",9,0,3
Tosca (Sung in German): Act I: Frohe Neuigkeiten. Euer Gnaden! (Messner. Chorus),Giacomo Puccini,spotify:track:04d9eKswt3lhV0DhvT03iC,"0,471","0,403",10,"-13,495",1,"0,111","0,93","0,00441","0,814","0,567","111,636",100293,3,"26,75402",6,0,3
Tosca (Sung in German): Act I: Ha! Das gelang mir! (Angelotti),Giacomo Puccini,spotify:track:4J2pZjOjjv1XR7EXhmmkk6,"0,27","0,0542",5,"-17,667",1,"0,0373","0,931","0,0118","0,126","0,0798","100,514",132733,3,"37,20556",6,0,3
Tosca (Sung in German): Act I: So also war es - Mario?! Mario?! (Scarpia. Tosca. Messner),Giacomo Puccini,spotify:track:6RX2g0AXzqrmug6L4PcZlY,"0,41","0,18",3,"-16,56",1,"0,057","0,983","0,000733","0,142","0,221","105,877",194107,3,"67,91067",9,0,3
Tosca (Sung in German): Act III: Cavaradossi verharrt in Gedanken,Giacomo Puccini,spotify:track:2KrxnvJMly0j4qv6XCJlHZ,"0,203","0,084",2,"-29,664",1,"0,044","0,977","0,734","0,0919","0,0347","97,443",60160,1,0,2,0,3
Tossing & Turning,The Ivy League,spotify:track:5q8U2NsIc57QWjY7MZi371,"0,586","0,51",9,"-9,072",1,"0,0379","0,463",0,"0,221","0,638","119,045",146187,4,"41,28802",7,1,3
Total Blues,Francy Boland,spotify:track:7kKlFQk2LoeSo3g7yg68EK,"0,432","0,712",0,"-7,655",0,"0,0839","0,502","0,0096","0,0679","0,685","126,236",187098,4,"23,78493",8,0,3
Traigo El Coco Seco,Tito Puente,spotify:track:3zIhbxhohAKaqzd81BL9dZ,"0,535","0,874",4,"-5,698",0,"0,0529","0,869","0,0519","0,223","0,944","126,294",189434,4,"54,67636",8,0,3
Trampin',Traditional,spotify:track:7843yfEFGh2yQfMUlzNBV2,"0,299","0,0319",8,"-27,814",1,"0,0437","0,987","0,0072","0,0808","0,287","88,363",194360,4,"32,57917",9,0,3
Tristeza,Orlando Silva,spotify:track:1dlkxU5OHYVCJHTipCISYV,"0,389","0,286",6,"-8,916",1,"0,0312","0,812",0,"0,106","0,566","83,811",152160,3,"38,76032",10,0,3
True Love Goes On And On,Burl Ives,spotify:track:3exF1tkrIhudSbNwg6o9Pz,"0,337","0,286",5,"-8,349",1,"0,0285","0,505",0,"0,244","0,322","110,175",181933,3,"44,84823",9,1,3
Trust Us - Take 9,Captain Beefheart & His Magic Band,spotify:track:4PM34EaMQL28lTA0A95ZXu,"0,424","0,583",7,"-9,617",0,"0,0483","0,14","0,539","0,108","0,444","86,036",441467,4,"27,34131",16,0,3
Try A Little Kindness,Glen Campbell,spotify:track:2VYF84ZzEofEYYg0cCxETc,"0,323","0,666",4,"-5,925",1,"0,0335","0,31",0,"0,163","0,734","176,455",146293,4,"33,27774",7,1,3
Tú Mi Amor Divino,Tito Puente,spotify:track:5XvSl0LGM8b5diPsju5C8w,"0,441","0,438",5,"-5,866",1,"0,0291","0,754","7,55E-06","0,158","0,251","100,51",174070,4,"46,6303",9,0,3
Twistin' U.S.A.,Danny & The Juniors,spotify:track:3lYX32DVtgz4jtT8Fe8ZfY,"0,502","0,571",1,"-8,995",0,"0,0297","0,571",0,"0,103","0,963","160,967",145360,4,"76,99889",6,1,3
Two Trains Running,The Paul Butterfield Blues Band,spotify:track:3desC4OT5AYvObSe3jq2tT,"0,483","0,571",10,"-8,837",0,"0,0413","0,728","7,9E-06","0,409","0,88","91,871",235107,4,"60,31255",10,0,3
Two Weeks Since You've Gone,Scott Walker,spotify:track:5ljpyeiIsS4jox4B0CiJb6,"0,25","0,159",9,"-16,753",0,"0,0329","0,922","6,89E-06","0,373","0,187","77,872",164840,5,"29,79813",10,0,3
Two-Bit Manchild,Neil Diamond,spotify:track:6C6m2tqQliQ6wReSb30jKJ,"0,565","0,673",7,"-12,46",1,"0,0356","0,489","0,00677","0,236","0,895","89,028",187600,4,"35,82462",10,1,3
Um Rostinho de Criança (I Don't Care What They Say),Leno e Lilian,spotify:track:50Rozbs2JsPiitEfqCjUpC,"0,62","0,747",4,"-6,326",0,"0,0271","0,0886","4,56E-05","0,335","0,667","115,251",176960,4,"47,83454",9,0,3
Uma Especial Oração (My Special Prayer),Jerry Adriani,spotify:track:2i8ttrZVcTVmMnR2s6F8Ey,"0,56","0,821",7,"-4,09",1,"0,0313","0,0853","0,000215","0,0592","0,793","117,568",148560,4,"47,26445",6,0,3
Un poison violent. c'est ça l'amour,Serge Gainsbourg,spotify:track:5LgZeBfMJdaMzJU3bRBTMd,"0,622","0,791",5,"-7,814",0,"0,0603","0,17","5,33E-05","0,264","0,771","114,4",152693,4,"67,52999",6,0,3
Unchained Melody,Vito & The Salutations,spotify:track:3BFFWyBCeqNXiqLGEWSsFA,"0,503","0,566",9,"-8,192",1,"0,0681","0,617",0,"0,333","0,862","147,289",118889,4,"30,23369",6,1,3
Uncle Meat: Main Title Theme,Frank Zappa,spotify:track:7vqNeR3fjpNGhJLtHErqj3,"0,555","0,732",0,"-13,873",1,"0,11","0,635","0,0428","0,139","0,233","137,301",116493,3,"27,90533",6,0,3
Underwater,The Frogmen,spotify:track:15RAM0eY6ILldKcnI3jywF,"0,491","0,909",0,"-5,21",1,"0,0406","0,654","0,942","0,0802","0,923","143,415",125920,4,"23,62823",6,1,3
Up-Up And Away,The Johnny Mann Singers,spotify:track:30dIevLsWhw7KDU2i1RdJY,"0,403","0,503",2,"-14,069",1,"0,0477","0,569",0,"0,312","0,42","155,751",164160,4,"24,70723",9,1,3
Uravu Solla,P. Susheela,spotify:track:1rQ0clvgkzWr001POOPJWx,"0,515","0,765",11,"-3,515",0,"0,124","0,857","0,000872","0,213","0,906","114,617",245600,4,"21,79874",14,0,3
Vagabundear,Joan Manuel Serrat,spotify:track:0qtoXIjo8qs2FT8WO6lUAI,"0,568","0,733",10,"-6,133",1,"0,0367","0,441",0,"0,218","0,907","133,828",158227,3,"31,38258",7,0,3
Vereda Tropical,Eydie Gormé,spotify:track:2zgjRD00xN9nTGuej8TcuH,"0,517","0,342",9,"-12,332",1,"0,0337","0,891",0,"0,168","0,282","112,725",170600,4,"69,31845",8,0,3
Vinthoothar,Jolly Abraham,spotify:track:4tLH8Nld6STbvS0FgZROsm,"0,435","0,445",6,"-8,314",1,"0,0365","0,674","0,000149","0,428","0,66","144,924",301547,3,"52,78975",12,0,3
Violin Concerto in D Minor. Op. 47: III. Allegro. ma non tanto,Jean Sibelius,spotify:track:6xDx1nJdDTyNXNhqfE5ioU,"0,416","0,288",2,"-17,273",1,"0,0411","0,798","0,445","0,544","0,238","118,064",403960,4,"20,55653",19,0,3
Violin Concerto No. 1 in G Minor. Op. 26: I. Vorspiel - Allegro moderato - Redbook Stereo,Max Bruch,spotify:track:12QMwRmDn34eWJRw7c2yJR,"0,243","0,208",0,"-17,188",0,"0,0377","0,715","0,768","0,149","0,0758","98,755",459693,4,"27,34981",21,0,3
Viva Mi Desgracia,Vicente Fernández,spotify:track:05qUkjNOBNrgHAodze1O7d,"0,435","0,315",5,"-11,066",1,"0,0397","0,742",0,"0,111","0,242","71,1",205800,4,"51,9084",7,0,3
Vuela. La Paloma,Tito Rodriguez,spotify:track:65uSzwdhCImTeubAV86P1t,"0,645","0,51",5,"-10,733",1,"0,0716","0,775",0,"0,205","0,961","96,876",152427,4,"21,8826",8,0,3
Walk Away Renee,The Left Banke,spotify:track:4wfK7KMFTFMNDDfKDe1aWi,"0,474","0,436",9,"-11,715",1,"0,0284","0,254",0,"0,294","0,588","118,314",162907,4,"23,79617",9,1,3
Walk On The Wild Side,Elmer Bernstein,spotify:track:6FaUYo3heXiC8oxKoEfIlI,"0,538","0,291",5,"-16,261",1,"0,0398","0,608","0,905","0,24","0,35","111,165",163030,4,"26,42141",8,0,3
Walkin' Back To Happiness,Helen Shapiro,spotify:track:3mNfU0psAm7h3s6Dn6i7SD,"0,663","0,542",8,"-8,842",1,"0,0825","0,775",0,"0,222","0,799","97,581",151293,4,"37,45653",5,1,3
Walkin' In The Sunshine,Roger Miller,spotify:track:5sVxNiopBap0OmC5D34qMb,"0,761","0,413",6,"-15,45",1,"0,0462","0,429","1,78E-06","0,0471","0,925","136,173",161080,4,"48,34798",9,1,3
Warmed Over Kisses (Left Over Love),Brian Hyland,spotify:track:1YINWOCMieGVnvp5h0PcVx,"0,598","0,324",6,"-13,515",1,"0,0277","0,816",0,"0,203","0,687","138,357",139600,3,"18,6701",9,1,3
Watch Her Ride,Jefferson Airplane,spotify:track:2cxkf523cgIg4kE8P7hflZ,"0,458","0,631",7,"-11,133",0,"0,0537","0,565","0,000225","0,375","0,552","131,047",191027,4,"38,35864",8,1,3
Water,Silver Apples,spotify:track:2Ag7sHMW1CMoifiEnoCaEH,"0,356","0,408",2,"-9,189",0,"0,0325","0,113","0,621","0,12","0,0344","124,861",263400,4,"150,17626",8,0,3
We Got A Thing That's In The Groove,The Capitols,spotify:track:2Du61OdJ7CXmUBG7FaZST6,"0,663","0,527",9,"-12,424",1,"0,0552","0,571",0,"0,126","0,925","81,706",147187,4,"67,46392",4,1,3
We Had A Good Thing Goin',The Cyrkle,spotify:track:1bmcrUnBHBKNI3R6ycO1Cc,"0,508","0,428",2,"-12,716",1,"0,0361","0,046","0,000719","0,752","0,677","138,029",170693,4,"25,50006",10,1,3
We Will Fall (John Cale Mix) - 2019 Remaster,The Stooges,spotify:track:66aRKPKxYf8oL55hqCvhzZ,"0,205","0,398",5,"-12,075",1,"0,0322","0,163","6,48E-05","0,0542","0,0376","108,381",621267,4,"57,37844",25,0,3
Wear Your Love Like Heaven,Donovan,spotify:track:0NkqCdYDySVdBoeGs4Nywe,"0,619","0,557",7,"-10,715",0,"0,0351","0,404",0,"0,181","0,831","116,065",146867,4,"26,04004",11,1,3
Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,Freddie Hubbard,spotify:track:4N6JkrGD78eLooaTDmwo9s,"0,418","0,227",4,"-15,537",0,"0,0379","0,912","0,822","0,0956","0,21","103,586",395560,4,"38,29647",15,0,3
Weihnachtslieder: Mater et filia,Traditional,spotify:track:4Q97JfErwkz826rhOhNLiz,"0,306","0,192",10,"-19,255",1,"0,0435","0,993","0,0334","0,273","0,0637","86,117",58893,3,"34,15916",4,0,3
Well. I Told You,The Chantels,spotify:track:53AqEQSKNcY9FGUFHncmxs,"0,546","0,669",1,"-10,922",0,"0,0449","0,724","0,000189","0,497","0,725","92,659",145133,4,"24,3761",8,1,3
Wendy,The Beach Boys,spotify:track:0sOJ0OqYFdARjr4lGyYaq5,"0,491","0,531",5,"-8,18",1,"0,0369","0,183",0,"0,182","0,469","137,285",141600,4,"35,4505",8,1,3
Werewolf Watusi,Don Hinson & The Rigamorticians,spotify:track:1nF0BDdg5b9grwiYWSlh80,"0,762","0,496",7,"-12,845",0,"0,289","0,493",0,"0,325","0,704","122,049",155121,4,"34,19932",9,0,3
West Side Story: Act II: I Feel Pretty,Leonard Bernstein,spotify:track:4JCBnb6zviWQjtlhxUgtis,"0,71","0,35",5,"-10,952",1,"0,0989","0,805",0,"0,0788","0,55","111,743",215960,3,"36,08054",11,0,3
West Side Story: Act II: Somewhere,Leonard Bernstein,spotify:track:7DhQXwTYALJHMqoYaVaTFg,"0,229","0,0642",3,"-15,848",1,"0,0373","0,876","7,47E-05","0,0946","0,0789","96,901",124093,4,"49,16744",5,0,3
Western générique - Version Live,Royal Philharmonic Orchestra,spotify:track:0hqOH0lRPWmyDRA18eDgXp,"0,304","0,196",10,"-20,708",0,"0,0524","0,961","0,952","0,948","0,139","133,025",219147,5,"31,52418",10,0,3
What a Girl Can't Do,The Hangmen,spotify:track:0DgwjTHT260k2oUrOAj02R,"0,468","0,433",6,"-15,088",0,"0,0557","0,0306",0,"0,0974","0,841","81,189",148280,4,"28,04066",9,0,3
What A Woman In Love Won't Do,Sandy Posey,spotify:track:54Haeza01PLmR8GK0jEsIA,"0,795","0,186",4,"-18,567",1,"0,0408","0,836","0,0294","0,128","0,887","138,514",129346,4,"83,31922",4,1,3
What Does A Girl Do?,The Shirelles,spotify:track:0yFKTptGHBOtMN5CwRFAYg,"0,753","0,536",7,"-14,568",1,"0,0451","0,664",0,"0,127","0,928","117,495",153200,4,"23,67909",10,1,3
What Kind Of Fool Am I?,Robert Goulet,spotify:track:2SMKd2T7c7PB2IauC324D4,"0,244","0,356",0,"-13,262",1,"0,035","0,922","0,0339","0,0767","0,294","83,026",153133,4,"22,37704",8,1,3
What The World Needs Now Is Love,Jackie DeShannon,spotify:track:1fjOO2k5k2vjg6TrvPJ2NS,"0,445","0,407",1,"-9,501",1,"0,0302","0,814",0,"0,0964","0,531","105,7",186400,4,"36,37958",9,1,3
When I Fall In Love,Etta Jones,spotify:track:79Mf2Y6Qm6ajJ1AeHouZxI,"0,311","0,361",0,"-9,295",1,"0,0303","0,919","0,145","0,177","0,28","77,496",177093,1,"35,08472",8,1,3
When I Fall In Love,The Lettermen,spotify:track:1gMMY095TNREZ8ZZYsfM5L,"0,283","0,274",7,"-12,292",1,"0,0295","0,949","0,00159","0,0915","0,213","102,786",148360,3,"48,85963",8,1,3
When The Lovelight Starts Shining Through His Eyes,The Supremes,spotify:track:71Upx7K1I1jInEEJpsFWLw,"0,298","0,83",3,"-7,343",1,"0,0687","0,655","0,00152","0,446","0,687","182,117",184200,4,"42,21383",12,1,3
When the World Ends / Epitaph / Farewell and Thanksgiving,Mark Van Doren,spotify:track:5EEiumR4AX4HS49HkbZBKa,"0,721","0,137",1,"-22,806",1,"0,952","0,934","0,0001","0,128","0,495","86,454",106867,4,"62,04209",4,0,3
Whenever He Holds You,Bobby Goldsboro,spotify:track:3wS2DFx6AUsk6XgociYWwq,"0,648","0,242",0,"-15,604",1,"0,028","0,57","2,43E-05","0,11","0,237","107,06",139680,4,"34,47819",7,1,3
Where Did Our Love Go,The Supremes,spotify:track:69RH84na5iUNwrwxpgjC5j,"0,566","0,49",0,"-10,867",1,"0,0414","0,791","1,42E-05","0,0919","0,847","134,934",153333,4,"21,35312",9,1,3
Where Do You Go,Cher,spotify:track:5ElFQhsIMNNfCL24SXU53S,"0,477","0,404",7,"-15,389",1,"0,0279","0,743","4,74E-05","0,21","0,708","104,884",195867,3,"54,95623",10,1,3
Where There's Woman - Mono,Captain Beefheart & His Magic Band,spotify:track:38iwcfDz09ftOCnIg28LP1,"0,609","0,535",9,"-8,913",0,"0,0519","0,357","7,27E-06","0,124","0,681","84,982",131440,4,"57,30981",6,0,3
Where Were You When I Needed You,The Grass Roots,spotify:track:7BDkpsS8gPjNmJWcrIVXot,"0,558","0,468",2,"-11,112",1,"0,0284","0,311",0,"0,0536","0,745","114,282",181093,4,"30,60706",9,1,3
Where You're At,Ultimate Spinach,spotify:track:3izWrSxDoTOTSPJcfShTXc,"0,522","0,538",9,"-8,509",0,"0,0287","0,35","0,00219","0,15","0,755","126,659",192377,4,"16,28307",11,0,3
While I Was Walking,Tommy McCook,spotify:track:5kNJRAFisE2wGJm8HvgLFC,"0,683","0,464",0,"-12,06",1,"0,0566","0,0859","0,0632","0,152","0,657","89,62",143373,4,"33,79143",6,0,3
Who'll Be The Next In Line,The Kinks,spotify:track:4crnyaZ12tALWTrshdIGFZ,"0,33","0,858",11,"-5,134",0,"0,0552","0,052",0,"0,0752","0,923","161,385",122627,4,"27,08669",8,1,3
Why Not Tonight,Jimmy Hughes,spotify:track:7y5bD8RMEoJYgCvghxACjf,"0,424","0,324",1,"-8,323",1,"0,0289","0,693","0,737","0,134","0,592","51,409",178827,4,"30,82558",8,1,3
Winkin'. Blinkin' And Nod,The Simon Sisters,spotify:track:3DgIaxMZ7gwc4EEIOtor6S,"0,757","0,44",5,"-10,661",1,"0,0358","0,798",0,"0,113","0,638","100,882",128000,4,"27,86806",7,1,3
Winter Song,Nico,spotify:track:0c2vo7msMRXMWua5oCQ7y6,"0,415","0,14",5,"-14,958",1,"0,0858","0,989","0,0842","0,128","0,491","179,789",197093,3,"22,8664",10,0,3
Wish You Didn't Have To Go,James & Bobby Purify,spotify:track:0rmru6jDyE4wv6O3To6piP,"0,764","0,509",9,"-7,566",1,"0,0369","0,401",0,"0,157","0,868","118,139",136040,4,"22,12419",10,1,3
With These Hands,Tom Jones,spotify:track:0aWSniH4QYPIljBpe9Ppqh,"0,333","0,307",9,"-22,634",1,"0,0396","0,676","2,15E-05","0,339","0,365","100,906",161907,4,"24,78977",10,1,3
Without You,Johnny Tillotson,spotify:track:4Vzh9UegP4JdWU71NLcbnm,"0,538","0,568",2,"-5,7",1,"0,0266","0,376","0,829","0,169","0,712","99,397",128800,3,"34,85936",6,1,3
Woman Helping Man,The Vogues,spotify:track:0oem2FjDstqU4UklvfIJvg,"0,212","0,344",9,"-12,77",1,"0,0313","0,603",0,"0,293","0,441","175,344",191773,3,"32,7341",12,1,3
Wonderful Summer,Robin Ward,spotify:track:7nSyzFpoLZUds8P6387E3Y,"0,534","0,384",1,"-11,41",1,"0,0283","0,772","3,46E-06","0,207","0,374","101,752",148927,4,"17,61501",9,1,3
Words,Bee Gees,spotify:track:07PIhdmyYIw8dMeDMsx9FU,"0,259","0,289",2,"-10,491",1,"0,0285","0,14",0,"0,162","0,246","80,33",198453,4,"36,36894",10,1,3
Worry,Johnny Tillotson,spotify:track:14IH7JQeFY8fUWqDMfrWYW,"0,368","0,259",6,"-11,115",1,"0,0277","0,95","6,93E-06","0,115","0,415","82,312",135733,4,"23,10522",8,1,3
Ya Parte el Galgo Terrible,Victor Jara,spotify:track:7hp9YYJ9xwR6EasS4eEEdI,"0,728","0,669",9,"-8,755",0,"0,24","0,857",0,"0,11","0,862","126,755",111827,3,"28,09344",7,0,3
Yaaraithaan Nambuvatho,P. Susheela,spotify:track:4rnhIR4I4NMjIngBW7adcF,"0,431","0,551",1,"-12,732",1,"0,0526","0,885","0,875","0,128","0,64","79,14",219240,4,"23,24725",13,0,3
Yambu - Live,Tito Rodriguez,spotify:track:17IchaXyxW1zHe4amKDlCv,"0,459","0,61",9,"-8,231",1,"0,133","0,764","2,91E-06","0,11","0,865","202,036",257960,4,"32,63404",12,0,3
Yesterday,La Lupe,spotify:track:1crZfJMC94BbRn9RqPTaa6,"0,494","0,445",3,"-6,574",1,"0,0252","0,472",0,"0,094","0,4","79,416",213995,4,"14,17801",11,0,3
Yesterlove,Gerald Wilson Orchestra,spotify:track:1STFdOYBUYA9wlWBATvUXA,"0,446","0,545",2,"-10,108",1,"0,0321","0,398","0,0032","0,164","0,774","113,252",241280,4,"45,34881",12,0,3
Yester-Me. Yester-You. Yesterday,Stevie Wonder,spotify:track:0l9RGwc48deJ6j61KXAAvs,"0,604","0,357",6,"-11,419",1,"0,0269","0,0311",0,"0,0927","0,638","100,721",185293,4,"21,60974",9,1,3
You Better Get It,Joe Tex,spotify:track:2ITpt5mcvMOI7kIJPqUvbb,"0,505","0,295",10,"-12,414",1,"0,0549","0,656",0,"0,128","0,401","104,129",204533,4,"71,30652",7,1,3
You Didn't Have To Be So Nice,The Lovin' Spoonful,spotify:track:7khsvqWYjms5UASgLb8bft,"0,638","0,622",1,"-10,035",0,"0,0265","0,809","0,00385","0,0416","0,871","130,354",146400,4,"21,2237",9,1,3
You Didn't Try To Call Me,Frank Zappa,spotify:track:1pQtRC6Ob5tQ8tX5YIpClN,"0,326","0,549",9,"-13,886",1,"0,0577","0,397",0,"0,163","0,611","114,053",198813,4,"24,57493",9,0,3
You Don't Own Me,Lesley Gore,spotify:track:7ngRS53kqxLcEt9Pythc5d,"0,473","0,434",2,"-10,02",1,"0,0257","0,701",0,"0,628","0,711","94,815",150000,3,"26,96711",10,1,3
You Keep Me Hangin' On,The Supremes,spotify:track:4a01ClusxuZiloOK5UgLUn,"0,682","0,612",8,"-7,004",0,"0,0381","0,284",0,"0,0783","0,845","127,647",163280,4,"49,02718",8,1,3
You Mean The World To Me,David Houston,spotify:track:7DInsiLkwZbv37GM8XlvUm,"0,585","0,377",5,"-13,253",1,"0,0407","0,856","0,053","0,105","0,431","120,386",135640,3,"57,26536",7,1,3
You Never Can Tell,Chuck Berry,spotify:track:6FT83pFXKhDlXDsNJFAHWz,"0,525","0,852",7,"-9,519",1,"0,222","0,731","5,11E-05","0,218","0,884","157,404",161907,4,"27,64298",12,1,3
You Send Me,Aretha Franklin,spotify:track:4VijLEUxHEzbWKYL5u9wuN,"0,513","0,303",3,"-13,547",1,"0,0374","0,57",0,"0,0803","0,629","102,905",149627,4,"58,03597",6,1,3
You Threw A Lucky Punch,Gene Chandler,spotify:track:07BGc9Dgxc5jxQPqJihH26,"0,748","0,431",1,"-10,563",1,"0,0368","0,751",0,"0,287","0,932","113,379",155819,4,"26,90932",9,1,3
Young And In Love,Chris Crosby,spotify:track:4hCdeVQKc1yPBnZ9D9B3Re,"0,461","0,644",2,"-3,012",1,"0,0396","0,65","4,42E-05","0,0809","0,794","128,995",145267,4,"53,47052",7,1,3
Your Good Thing (Is About To End),Mable John,spotify:track:4rz596X40rwNfOhwTs7dgI,"0,639","0,23",0,"-12,466",1,"0,0422","0,745","0,000216","0,105","0,268","133,493",176453,3,"31,2509",9,1,3
YOUR HEAD IS REELING,Ultimate Spinach,spotify:track:58ld9nKbXWNKB0kc01bKii,"0,472","0,508",9,"-8,73",0,"0,0396","0,757","0,159","0,38","0,469","119,773",216347,4,"32,38253",11,0,3
Your Heart Belongs To Me,The Supremes,spotify:track:20HpRfGcg3neSqboaQHvLC,"0,714","0,551",2,"-6,17",0,"0,0272","0,879",0,"0,154","0,963","107,714",156240,4,"60,01656",8,1,3
You're Looking Good,Dee Clark,spotify:track:6JTWvqWgIB7ebFx063vY2Y,"0,599","0,436",2,"-14,691",0,"0,0562","0,397",0,"0,0694","0,695","105,638",127773,4,"55,13681",5,1,3
You're My World,Cilla Black,spotify:track:2hWfpElGMOzQavDEgVbtLz,"0,388","0,368",1,"-8,375",1,"0,0269","0,808","0,0083","0,0449","0,466","95,735",179467,3,"26,82369",7,1,3
You've Made Me So Very Happy,Brenda Holloway,spotify:track:4lHkuSUGjwstBAJoimtjnk,"0,511","0,434",7,"-11,185",1,"0,028","0,212",0,"0,154","0,778","98,645",173227,4,"72,05739",8,1,3
