dataset_of_00s_track,dataset_of_00s_artist,dataset_of_00s_uri,dataset_of_00s_danceability,dataset_of_00s_energy,dataset_of_00s_key,dataset_of_00s_loudness,dataset_of_00s_mode,dataset_of_00s_speechiness,dataset_of_00s_acousticness,dataset_of_00s_instrumentalness,dataset_of_00s_liveness,dataset_of_00s_valence,dataset_of_00s_tempo,dataset_of_00s_duration_ms,dataset_of_00s_time_signature,dataset_of_00s_chorus_hit,dataset_of_00s_sections,dataset_of_00s_target,dataset_of_00s_id_ano
This Time Around,Hanson,spotify:track:6pISWFsFAZRH7xU5vlIN5n,"0,308","0,895",1,"-4,131",1,"0,103","0,0795",0,"0,135","0,328","164,277",257973,4,"45,07388",9,1,1
Three Cheers For Five Years,Mayday Parade,spotify:track:3hJoAM3O7q1i70lJRf8Cky,"0,36","0,505",11,"-5,485",1,"0,0314","0,616",0,"0,326","0,382","69,126",290787,4,"37,33819",10,0,1
Threnody,Goldmund,spotify:track:7hyAAjHZaDWSPDzlUYNUIa,"0,217","0,00572",2,"-30,767",1,"0,0394","0,989","0,925","0,109","0,174","85,279",281120,4,"23,62906",19,0,1
Through The Fire And Flames,DragonForce,spotify:track:6nnacTL5on2aVsRhVDNUSo,"0,113","0,951",0,"-4,743",0,"0,129","0,00176","0,00718","0,334","0,139","200,024",441560,4,"39,84572",19,1,1
Thug Holiday,Trick Daddy Featuring LaTocha Scott,spotify:track:10TfdwQqSz1DzJirOAcqZI,"0,767","0,654",1,"-9,088",0,"0,289","0,372",0,"0,147","0,546","138,062",294067,4,"26,58424",13,1,1
Thug Lovin',Ja Rule Featuring Bobby Brown,spotify:track:2EhZdDMJBk529B7I57vJb8,"0,769","0,685",1,"-5,648",1,"0,177","0,133",0,"0,667","0,771","93,043",290387,4,"26,08229",13,1,1
Ticks,Brad Paisley,spotify:track:736KP0gdltJQWPKk0wVL7l,"0,623","0,79",4,"-6,316",1,"0,0283","0,0312","3,77E-05","0,106","0,718","94,433",273160,4,"24,5084",11,1,1
Time - Film Edit,The American Dollar,spotify:track:6n8iWKyjoSEsYyU3WMmoqU,"0,0698","0,0948",0,"-20,031",0,"0,0396","0,892","0,925","0,0896","0,0335","75,984",226250,4,"38,20202",6,0,1
To Thee We Sing (bulgarian Chant),Sretenyie,spotify:track:1zyA7zTQr51Fo4C27HWc0z,"0,146","0,153",1,"-18,736",0,"0,0533","0,993","0,532","0,134","0,0386","172,796",179853,4,"48,99941",9,0,1
Todo se transforma,Jorge Drexler,spotify:track:4YEU9N2XAE0DfUwxWI5ijA,"0,761","0,488",9,"-7,326",1,"0,043","0,199","0,00236","0,0864","0,682","100,024",217146,4,"59,13317",8,0,1
Tommib,Squarepusher,spotify:track:5bgbePi06Jpajb3CfgEhgJ,"0,347","0,143",1,"-16,349",1,"0,0336","0,949","0,921","0,094","0,0396","90,091",79173,4,"17,4163",3,0,1
Tonight I Wanna Cry,Keith Urban,spotify:track:61hmCqoIlTJjcVMMLhcH5n,"0,579","0,385",7,"-7,885",1,"0,0256","0,88","2,17E-06","0,164","0,145","103,779",259507,4,"32,65811",12,1,1
Too Bad,Nickelback,spotify:track:2cCWbBmadLbKvr9xddC79R,"0,598","0,808",10,"-5,209",1,"0,0388","0,00304",0,"0,147","0,288","128,025",232240,4,"34,01039",11,1,1
Too Many Rappers,Beastie Boys Featuring Nas,spotify:track:22hR7aDYKZrPKH18YLlyaV,"0,627","0,872",11,"-4,388",0,"0,158","0,00566",0,"0,522","0,548","93,728",291800,4,"25,65144",11,1,1
Top Down,Brian Bromberg,spotify:track:64uQABGTLxErFpSu1eWnuN,"0,448","0,877",1,"-5,278",1,"0,0458","0,00027","0,906","0,355","0,746","156,004",335640,4,"39,61448",17,0,1
Touch It,Busta Rhymes,spotify:track:7HiUa9Gkk3QddHWT4jKiXd,"0,641","0,615",1,"-7,475",1,"0,389","0,0367",0,"0,105","0,411","68,938",240147,3,"38,38141",12,1,1
Touch My Body,Mariah Carey,spotify:track:2H1l4JczUDbiWfQtQElB05,"0,715","0,665",4,"-7,736",0,"0,0502","0,0996",0,"0,224","0,84","78,502",204733,4,"25,27818",12,1,1
Touma Rap,Oumou Dioubate,spotify:track:2La1MzvdLXB5cWRSPY0pGb,"0,788","0,757",4,"-5,159",0,"0,0367","0,694",8E-06,"0,161","0,879","99,97",371400,4,"44,99264",11,0,1
Trapped In The Closet,R. Kelly,spotify:track:45LrQ3tg1z8plpuQRCuSwE,"0,551","0,583",4,"-6,473",1,"0,159","0,539",0,"0,365","0,419","107,424",992160,4,"22,0433",29,1,1
Treasure,Trevor Rabin,spotify:track:2X42kkAi74tp2Je6OuML6c,"0,064","0,0794",3,"-16,971",1,"0,0403","0,432","0,896","0,151","0,0356","63,29",218947,4,"57,70217",12,0,1
Tricky. Tricky,Lou Bega,spotify:track:4INRUdIART6zmdeLquiu5g,"0,858","0,947",0,"-3,557",1,"0,235","0,125",0,"0,0367","0,967","151,037",203133,4,"21,8709",8,1,1
Trono del Metal,Warcry,spotify:track:4MK3Bu4feaWMe6GzqxxmDK,"0,377","0,935",0,"-4,442",1,"0,0796","2,22E-05","0,354","0,07","0,263","156,028",321132,4,"25,19238",13,0,1
Troublemaker,Akon Featuring Sweet Rush,spotify:track:1sBiJZixyXiVBkZCXYvTdf,"0,856","0,78",7,"-4,256",0,"0,105","0,131",0,"0,401","0,835","122,067",237173,4,"31,20251",15,1,1
True Friend,Hannah Montana,spotify:track:322E3pHVE4THhniKjNLTY9,"0,657","0,778",4,"-5,004",1,"0,0329","0,0014","0,000314","0,131","0,591","98,017",189173,4,"30,73726",10,1,1
True Metal of the World,NanowaR of Steel,spotify:track:7etIJD44INllBCR7bSMLDM,"0,367","0,854",4,"-4,527",0,"0,0702","0,00303","3,7E-06","0,47","0,423","99,674",296400,4,"39,90892",9,0,1
True Rebel,Nitrogenetics,spotify:track:4atXnrsTrNuKSi7DMU5wdY,"0,539","0,985",1,"-7,354",1,"0,126","0,00857","0,12","0,0792","0,127","162,065",363000,4,"25,11119",17,0,1
Try It On My Own,Whitney Houston,spotify:track:2IpeftovkFwpkWBYuS0qCz,"0,544","0,593",6,"-5,887",1,"0,0362","0,612","6,75E-06","0,146","0,139","135,877",280427,4,"33,49273",11,1,1
Tum Bin Jaon Kahan,Hariharan,spotify:track:4u59BL6bp6Xl78sY2Xsv84,"0,734","0,359",11,"-14,531",0,"0,0268","0,232","0,864","0,0864","0,698","109,981",242800,4,"21,20642",10,0,1
Turn My Headphones Up,Sinking Ships,spotify:track:2PcO7PL7a5CGnDtT2pgXau,"0,324","0,924",7,"-3,349",1,"0,114","3,01E-05","0,000325","0,231","0,419","86,456",142200,4,"78,13033",4,0,1
Turn My Swag On,Soulja Boy Tell'em,spotify:track:6ATrsVaZT7XjkCynxM8cTS,"0,546","0,712",3,"-3,104",0,"0,0269","0,000969",0,"0,406","0,489","150,154",206333,4,"34,85991",9,1,1
Twang,George Strait,spotify:track:10Jl8nC5i4idX63nUk3mRj,"0,561","0,956",9,"-3,331",1,"0,0799","0,279","6,83E-06","0,0801","0,78","158,621",175600,4,"38,58419",10,1,1
Twist. Nail. Torture,Astarte,spotify:track:72azgoY5nPVjpkI5AnO30Q,"0,31","0,98",9,"-5,903",0,"0,071","3,05E-06","0,514","0,137","0,094","166,064",271933,4,"38,30773",11,0,1
Two Wrongs,Wyclef Jean Featuring Claudette Ortiz,spotify:track:632GESqggMN84rS3sRXy0K,"0,662","0,613",9,"-7,553",1,"0,189","0,0899",0,"0,0831","0,401","83,015",231133,4,"44,553",10,1,1
U & Dem - House Dub Mix,Seven Dub,spotify:track:4XcVrxlifVIm0glCZW5mrE,"0,745","0,598",11,"-10,562",0,"0,0754","0,00959","0,0422","0,103","0,654","131,977",307760,4,"39,77837",14,0,1
U Remind Me,Usher,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,"0,657","0,629",6,"-4,938",1,"0,0782","0,194",0,"0,254","0,726","93,985",266893,4,"37,0818",14,1,1
U Understand,Juvenile,spotify:track:5V6r4UQ0z7gxkkREnza5Y0,"0,901","0,829",5,"-4,036",0,"0,146","0,0585",0,"0,0498","0,674","99,766",259293,4,"51,05927",13,1,1
Umbrella,Rihanna Featuring Jay-Z,spotify:track:49FYlytm3dAAraYgpoJZux,"0,583","0,829",1,"-4,603",1,"0,134","0,00864",0,"0,0426","0,575","174,028",275987,4,"31,41976",15,1,1
Un Beso de Desayuno,Calle 13,spotify:track:4NXb9ohwcrT5hZ3HOdIN7c,"0,571","0,858",8,"-5,393",1,"0,143","0,288",0,"0,0629","0,792","84,615",290840,4,"147,48302",8,0,1
Underneath It All,No Doubt Featuring Lady Saw,spotify:track:6fR6Z0Vc1K6yQWNUIKjAIR,"0,729","0,731",4,"-4,823",1,"0,0682","0,235","1,35E-06","0,391","0,838","138,204",302720,4,"22,99943",15,1,1
Underneath Your Clothes,Shakira,spotify:track:15f8Cv8RXUlOOCIf2oaceN,"0,616","0,597",8,"-5,328",1,"0,0415","0,686",0,"0,104","0,362","165,508",224067,4,"24,32955",10,1,1
Universal Mind Control,Common Featuring Pharrell,spotify:track:0GPVmKBQiwIp0RONkkbeDO,"0,868","0,92",4,"-4,17",0,"0,055","0,39","0,00682","0,155","0,694","119,994",213613,4,"51,04631",11,1,1
Unpredictable,Jamie Foxx Featuring Ludacris,spotify:track:3UNrtRxBBlWE70SjxnOo02,"0,734","0,599",9,"-8,462",1,"0,197","0,206",0,"0,0555","0,772","145,185",219867,4,"41,61653",8,1,1
Until The Morning,Thievery Corporation,spotify:track:20F3FcES8KU4kffMCkFgNN,"0,6","0,432",4,"-9,673",0,"0,05","0,191","0,0471","0,114","0,276","71,974",236960,4,"25,14407",11,0,1
Until We Bleed (feat. Lykke Li),Kleerup,spotify:track:4R9tl76Nf4xr8GMhcpaNDm,"0,642","0,756",9,"-5,526",0,"0,0617","0,305","0,252","0,0825","0,525","120,016",264040,4,"47,77681",13,0,1
Untouched,The Veronicas,spotify:track:0KlahhzNb98zyN83Vwae0l,"0,557","0,783",6,"-4,893",0,"0,234","0,0171","0,0172","0,151","0,442","177,008",255360,4,"31,46686",12,1,1
Used To Love U,John Legend,spotify:track:051NZ3rr3HXTULCEySJRX3,"0,661","0,796",7,"-4,776",1,"0,0833","0,0347",0,"0,396","0,657","87,982",210867,4,"25,31054",9,1,1
Uso,SID,spotify:track:3nfRAF41rfz4aiTfi9s8oq,"0,437","0,945",11,"-3,549",0,"0,0611","0,0115",0,"0,105","0,85","179,816",208120,4,"62,84665",8,0,1
Vagamarathin - Duet Version,M. G. Sreekumar,spotify:track:0aZB01yTDvIb7XPOEtfton,"0,742","0,753",5,"-6,954",0,"0,0723","0,244",0,"0,105","0,64","109,998",192640,4,"48,86994",9,0,1
Velonica,Aqua Timez,spotify:track:2wKFFJkshZruKwGWnXFtqE,"0,489","0,914",7,"-4,188",1,"0,0483","0,000183",0,"0,137","0,545","136,917",281173,4,"21,50399",14,0,1
Vinarada,Mysore Nagaraj,spotify:track:2QKTLvSsHwgLMqszC3z3iw,"0,393","0,369",9,"-12,273",0,"0,293","0,975","0,85","0,0956","0,543","181,883",241816,4,"82,4283",9,0,1
Wah Lee Bomp Dee Bomp,Metal Boys,spotify:track:1stxv0O836x8fBhKnYJneI,"0,647","0,659",0,"-11,62",1,"0,0348","0,0586",0,"0,332","0,831","130,359",129600,4,"39,75452",8,0,1
Wait A Minute,Ray J Featuring Lil' Kim,spotify:track:7xwFOVYwBuLvFquLyfooRp,"0,89","0,701",7,"-4,954",1,"0,205","0,0681",0,"0,243","0,728","100,018",227267,4,"18,71484",9,1,1
Walk A Little Straighter,Billy Currington,spotify:track:3QDGFN2gid9XJ9RUktUxdO,"0,56","0,41",8,"-7,214",1,"0,0259","0,482",0,"0,119","0,187","131,915",222280,4,"42,73577",9,1,1
Walk Away (Remember Me),Paula DeAnda Featuring The DEY,spotify:track:0Sc9UwBpChiRKRF8DKvWKZ,"0,672","0,585",0,"-5,797",1,"0,0582","0,192",0,"0,156","0,834","77,998",238160,4,"40,82894",11,1,1
Walk It Out,Unk,spotify:track:6lSylu4qTmLBGQB1zp5oCi,"0,794","0,777",1,"-3,696",0,"0,0813","0,0982",0,"0,202","0,706","160,022",173040,4,"38,70551",8,1,1
Walking On A Dream,Empire of the Sun,spotify:track:0mBkoM8r7KAQzZij5swTUL,"0,87","0,699",5,"-5,541",0,"0,0459","0,245","6,76E-06","0,0588","0,726","126,967",198440,4,"31,29151",9,0,1
Walking On A Dream,Empire of the Sun,spotify:track:6A6qBFJHid4WutQu6HHEZt,"0,87","0,699",5,"-5,541",0,"0,0459","0,245","6,76E-06","0,0588","0,726","126,967",198440,4,"31,29151",9,0,1
Walking with a Ghost,Tegan and Sara,spotify:track:7ImkjvM1OKWhJ5HIPOHcHE,"0,788","0,541",6,"-5,987",0,"0,0387","0,125","0,000231","0,0679","0,928","118,058",150293,4,"29,23319",6,0,1
Waste of Love,Ashbury Heights,spotify:track:0pG8glVKTVnS7dfxmMmpN7,"0,555","0,755",5,"-10,775",0,"0,0624","2,29E-05","0,0793","0,214","0,61","110,023",324280,4,"45,1672",16,0,1
Wasting My Time,Default,spotify:track:5dpAN1mjFPL38kh9kWsCiw,"0,449","0,776",2,"-5,594",1,"0,0322","0,00171",0,"0,0698","0,198","148,11",269307,4,"19,83051",11,1,1
Watching Airplanes,Gary Allan,spotify:track:63u5QGp9dKXAoYTVKUKBYn,"0,374","0,711",11,"-3,587",1,"0,0354","0,547","4,12E-05","0,147","0,468","160,001",242947,4,"33,35896",12,1,1
Water No Get Enemy - Edit,Fela Kuti,spotify:track:43ile6cBzr9uaC4bJf6J3N,"0,645","0,924",10,"-7,697",0,"0,0569","0,107","0,0266","0,0982","0,89","90,852",591707,4,"45,99133",20,0,1
We Made It,Busta Rhymes Featuring Linkin Park,spotify:track:26jVcJqG66nj36jRqPBp2U,"0,62","0,746",11,"-6,006",1,"0,0552","0,424",0,"0,0684","0,191","138,454",238067,4,"23,56907",11,1,1
We Made You,Eminem,spotify:track:4UMTp91LHhvW33ol9ZQH0Q,"0,924","0,853",2,"-1,203",1,"0,0792","0,107","1,45E-06","0,129","0,67","114,003",269613,4,"26,34673",13,1,1
We Weren't Crazy,Josh Gracin,spotify:track:1P0QYbg9KhGtv2OvvYgAWq,"0,418","0,84",0,"-2,622",1,"0,041","0,21","1,38E-06","0,162","0,659","164,02",227307,4,"20,60583",10,1,1
We Will Glorify - House Of Worship Album Version,Twila Paris,spotify:track:0V3aZTzeoDK6whbZwsKX6w,"0,468","0,554",9,"-5,58",1,"0,0315","0,744",0,"0,0996","0,175","135,903",193427,3,"44,34413",6,0,1
Weak And Powerless,A Perfect Circle,spotify:track:7gDVjl5fEw2OPAtjbW4LzR,"0,483","0,841",1,"-7,494",0,"0,0523","0,000172","0,861","0,108","0,129","159,747",195133,3,"36,73689",9,1,1
Wednesday Night Prayer Meeting - Alternative Take,Charles Mingus,spotify:track:42IqaW4VDhFomQMojirykk,"0,377","0,453",5,"-14,669",0,"0,0636","0,459","0,00268","0,0921","0,607","126,93",341333,3,"35,14482",15,0,1
Welcome To My Life,Simple Plan,spotify:track:714Lw0m2SmCEhKSPw0Dn8J,"0,421","0,858",1,"-4,535",1,"0,0963","0,0134",0,"0,067","0,491","173,255",206773,4,"35,10835",9,1,1
We'rewolf,Every Time I Die,spotify:track:5Bfy6Wfj4G1GBYWlMfQ1by,"0,26","0,974",2,"-4,5",1,"0,144","2,95E-05",0,"0,331","0,427","95,123",204720,4,"105,47122",7,0,1
What A Beautiful Day,Chris Cagle,spotify:track:2I4wcoJP7bT7PceIag67rn,"0,576","0,814",6,"-5,818",1,"0,0363","0,216","1,35E-06","0,0969","0,766","98,024",224787,4,"77,63869",5,1,1
What Am I Gonna Do,Tyrese,spotify:track:7FFQsnjzumC6eyCXRFPQ2f,"0,69","0,475",10,"-4,702",0,"0,052","0,275",0,"0,0951","0,536","145,597",280000,4,"40,01115",17,1,1
What Goes Around...Comes Around,Justin Timberlake,spotify:track:3pD0f7hSJg2XdQ6udw5Tey,"0,687","0,723",7,"-4,751",1,"0,0709","0,122","0,00102","0,573","0,432",76,448573,4,"31,73041",18,1,1
What Hurts The Most,Cascada,spotify:track:3OW3uDpM7mgLe3xU6EYX5q,"0,572","0,985",9,"-6,43",1,"0,111","0,0131","9,66E-06","0,335","0,254","142,039",219707,4,"42,42922",8,1,1
What Is It,Baby Bash Featuring Sean Kingston,spotify:track:371GoHoueVN53jY8MoWufq,"0,738","0,755",8,"-5,728",1,"0,0391","0,0272",0,"0,273","0,19","93,047",201120,4,"32,50222",14,1,1
What Kinda Gone,Chris Cagle,spotify:track:7uPReljrrTaqzDCcx4JHmi,"0,494","0,861",5,"-5,236",1,"0,0365","0,257",0,"0,103","0,668","172,052",181613,4,"56,41995",7,1,1
What You Got,Colby O'Donis Featuring Akon,spotify:track:3MldzywZOH4Uci6bq9noyJ,"0,775","0,641",1,"-6,718",1,"0,038","0,0327",0,"0,18","0,305","119,974",243013,4,"33,55043",10,1,1
Whatchulookinat,Whitney Houston,spotify:track:7Kt3rCH3VPNDDJq3iq7v16,"0,676","0,878",11,"-3,66",0,"0,148","0,0587",0,"0,509","0,533","105,014",213440,4,"40,8453",8,1,1
Whatever You Like,Anya Marina,spotify:track:5qX2ZJoLEyFCTAdaCqUo7s,"0,663","0,643",5,"-4,383",1,"0,0316","0,535",0,"0,308","0,368","121,97",228907,4,"40,64803",9,1,1
What's Left Of Me,Nick Lachey,spotify:track:1bPqAXwNiVcM6zjJU1Z4Cd,"0,421","0,728",7,"-5,644",1,"0,035","0,136",0,"0,136","0,311","150,12",244667,4,"29,22179",11,1,1
When I Said I Do,Clint Black,spotify:track:6NBaOUmCVpNAaqBDFiJkCn,"0,507","0,411",10,"-8,657",1,"0,0276","0,308",0,"0,106","0,184","102,806",268960,3,"17,45857",11,1,1
When I See U,Fantasia,spotify:track:4iuNZTcvT9diFySSzVsnVS,"0,569","0,596",8,"-6,486",1,"0,171","0,457","8,99E-05","0,205","0,757","93,134",217347,4,"24,00668",12,1,1
When Love Takes Over,David Guetta Featuring Kelly Rowland,spotify:track:77FULy278MulVvGWS8BfK7,"0,674","0,862",11,"-4,614",1,"0,0253","0,0157","0,000427","0,169","0,5","129,965",191000,4,"22,89914",8,1,1
When You Lie Next To Me,Kellie Coffey,spotify:track:6EwbFB8T0uIaaRCNwAIrnS,"0,312","0,404",5,"-10,014",1,"0,0293","0,184",0,"0,306","0,115","138,425",239827,4,"54,21894",12,1,1
When You Were Young,The Killers,spotify:track:70wYA8oYHoMzhRRkARoMhU,"0,467","0,988",11,"-3,313",1,"0,112","0,000152","0,0484","0,28","0,321","130,435",220427,4,"20,0094",7,1,1
When Your Heart Stops Beating,(+44),spotify:track:1VpTwecl7EbQiGyVsvwFQE,"0,416","0,967",9,"-2,289",0,"0,109","0,000367",0,"0,0632","0,431","171,032",192787,4,"45,72748",8,1,1
When You're Gone,Avril Lavigne,spotify:track:54JKnDB3CzVu8wNAOM27BI,"0,458","0,719",4,"-3,921",0,"0,0323","0,189",0,"0,228","0,168","142,032",240493,4,"41,56714",8,1,1
Where I Come From,Alan Jackson,spotify:track:6ej1QJ8eIYmhsyTlvgDajy,"0,726","0,631",11,"-8,136",0,"0,0334","0,22",0,"0,193","0,746","124,711",239240,4,"35,59732",10,1,1
Where I'm From,Jason Michael Carroll,spotify:track:0VeI4Zyirc6yuJ4P7fudjE,"0,532","0,815",8,"-5,834",1,"0,0392","0,0301",0,"0,0721","0,546","149,728",276480,4,"43,40882",13,1,1
Where The Party At,Jagged Edge With Nelly,spotify:track:5mNV8Mz59bzyuQ53gTw0c0,"0,596","0,661",5,"-6,239",0,"0,226","0,31",0,"0,0847","0,86","129,491",232573,5,"62,61618",12,1,1
While You Loved Me,Rascal Flatts,spotify:track:2rsjgtDbLeSYttYBPL5L1m,"0,504","0,596",5,"-4,412",1,"0,0279","0,239",0,"0,0972","0,168","142,051",209933,4,"38,99353",10,1,1
White Walls,Between The Buried And Me,spotify:track:68ok85RlopZM5l6a3Hth8Z,"0,262","0,975",1,"-6,555",0,"0,177","0,000396","0,378","0,297","0,119","135,891",853213,4,"42,81075",25,0,1
Who Let The Dogs Out,Baha Men,spotify:track:1H5tvpoApNDxvxDexoaAUo,"0,869","0,887",0,"-4,505",1,"0,0993","0,0605",0,"0,148","0,784","129,221",198400,4,"29,40143",10,1,1
Who The F*** Is That?,Dolla Featuring T-Pain & Tay Dizm,spotify:track:6HBHc95Ry9rw8L4zrAI1JF,"0,839","0,508",11,"-6,182",1,"0,0879","0,00974",0,"0,0962","0,559","82,027",250627,4,"25,53615",17,1,1
Whore to a Chainsaw,Thy Art Is Murder,spotify:track:6DR4rQ3pSQq9N8vMa0l8mR,"0,295","0,967",1,"-6,328",0,"0,169","7,73E-05","0,784","0,217","0,254","149,99",200747,1,"28,35758",9,0,1
Why,Derdian,spotify:track:1ghLRWT56XTf5T7h9P0bdO,"0,463","0,551",1,"-4,561",0,"0,0317","0,0363",0,"0,101","0,229","113,901",355120,4,"55,65081",14,0,1
Why Can't I?,Liz Phair,spotify:track:4z4PB23xYTg1oANmyZovsw,"0,487","0,759",11,"-4,849",1,"0,0405","0,0273",0,"0,165","0,227","80,958",208360,4,"37,25538",10,1,1
Why I Love You,B2K,spotify:track:0fPBKo78nKsbIla2ExeefC,"0,698","0,618",0,"-5,83",1,"0,0282","0,0482",0,"0,116","0,37","89,981",240640,4,"26,48417",9,1,1
Why They Call It Falling,Lee Ann Womack,spotify:track:5rJRKtJzm7qacwYEjsKav6,"0,562","0,292",4,"-10,377",1,"0,0284","0,46",0,"0,0926","0,235","128,701",215293,4,"46,63182",8,1,1
Wild West Show,Big & Rich,spotify:track:0Z9YP4ntjcqlMCfgi5Eete,"0,551","0,879",0,"-1,395",1,"0,0378","0,0261","2,43E-06","0,132","0,293","106,135",260813,4,"72,49982",7,1,1
Willst du mich für immer - Dance Remix,Michelle,spotify:track:5y6HawmNk07CHySjjNKuqA,"0,691","0,839",3,"-7,449",1,"0,0263","0,0604","0,153","0,264","0,806","130,992",245653,4,"53,60612",9,0,1
With Me - Massive Power Mix,Crush 40,spotify:track:2IqacX5Aw5vEMbrL1j5UI4,"0,447","0,874",8,"-5,82",1,"0,0457","6,52E-05","0,00078","0,0573","0,64","87,474",235000,4,"33,77383",11,0,1
With You,Chris Brown,spotify:track:5Lgcn7u07bHuqbOtXkN62u,"0,662","0,693",3,"-4,298",1,"0,0698","0,134",0,"0,145","0,655","86,009",252120,4,"24,77448",13,1,1
Wonderful,Ja Rule Featuring R. Kelly & Ashanti,spotify:track:1kz1riLYdMZKSpfBLk6Dol,"0,638","0,853",11,"-2,312",0,"0,127","0,163",0,"0,0428","0,834","92,657",270973,4,"29,57919",12,1,1
Word Hold on (Children of the Sky) [Radio Edit],Bob Sinclar,spotify:track:1c0zagykmGPDYuxJeDqZhJ,"0,738","0,932",8,"-1,898",0,"0,0959","0,074","0,000121","0,0623","0,624","126,994",204230,4,"45,65503",8,0,1
Work That,Mary J. Blige,spotify:track:3j59mQGu5USFF16v8nPNmw,"0,795","0,582",5,"-4,472",1,"0,068","0,03","2,76E-05","0,0806","0,627","93,107",210587,4,"19,35307",10,1,1
Working On A Dream,Bruce Springsteen,spotify:track:08QZBupqwLXOalOpgiTi5e,"0,555","0,772",0,"-7,292",1,"0,025","0,000462",0,"0,22","0,711","110,481",208947,4,"50,40773",10,1,1
Would You?,Richard Swift,spotify:track:0E9qk7eTgy4JIk3JQgeWWz,"0,418","0,549",2,"-10,752",1,"0,0353","0,172","5,46E-05","0,054","0,361","113,62",176040,3,"20,81374",9,0,1
Wrapped Around,Brad Paisley,spotify:track:20dc1jFEG3azMMyvpHj8La,"0,616","0,758",9,"-8,43",1,"0,0434","0,093",0,"0,132","0,447","141,495",202933,3,"34,62492",6,1,1
X,Xzibit,spotify:track:5stZnlPMYz3Ba8Hbo3ajlP,"0,936","0,678",4,"-3,012",0,"0,21","0,0795",0,"0,0838","0,822","96,911",255640,4,"83,82233",10,1,1
Y mi banda toca el rock,Laura Pausini,spotify:track:41hSfMnJEpBrvLFxytOngb,"0,711","0,822",2,"-5,062",1,"0,0863","0,0348",0,"0,0914","0,692","103,736",225533,4,"20,52375",11,0,1
Yee Haw,Jake Owen,spotify:track:32C5of1pAeU7IeEbGiLWAo,"0,672","0,934",7,"-3,322",1,"0,0333","0,0956",0,"0,109","0,948","129,123",172507,4,"28,48517",8,1,1
Yo (Excuse Me Miss),Chris Brown,spotify:track:7DFnq8FYhHMCylykf6ZCxA,"0,536","0,612",4,"-5,847",1,"0,272","0,119",0,"0,209","0,57","86,768",229040,4,"41,29358",11,1,1
You Are God - House Of Worship Album Version,Twila Paris,spotify:track:6hIvdA5X0grCFU7Z9sCRG6,"0,412","0,446",0,"-7,343",0,"0,0286","0,274","3,87E-06","0,101","0,167","134,557",240590,3,"15,21312",12,0,1
You Belong With Me,Taylor Swift,spotify:track:3GCL1PydwsLodcpv0Ll1ch,"0,687","0,783",6,"-4,44",1,"0,0386","0,162","1,35E-05","0,114","0,443","129,964",231133,4,"37,64689",10,1,1
You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,spotify:track:56LfnhlS3xvjtCpXWOxleW,"0,574","0,949",5,"-2,799",1,"0,0383","0,00881","3,82E-05","0,277","0,755","114,271",208933,4,"19,52347",12,1,1
You Complete Me,Keyshia Cole,spotify:track:5T0LcVM6SwLX95hLedcseh,"0,681","0,666",2,"-4,984",0,"0,0491","0,578",0,"0,26","0,732","111,401",230920,4,"30,1899",12,1,1
You Don't Know My Name,Alicia Keys,spotify:track:6LGwYMXXgURfaequXipzHx,"0,263","0,663",9,"-8,264",1,"0,19","0,589","0,00451","0,342","0,25","167,271",366733,4,"53,59621",15,1,1
You Gets No Love,Faith Evans,spotify:track:61kG6g3btiapbSVEj3D0Hb,"0,749","0,677",5,"-3,502",0,"0,125","0,211",0,"0,196","0,917","96,872",241400,4,"43,1736",10,1,1
You Know What It Is,T.I. Featuring Wyclef Jean,spotify:track:5Tc1KlDWyRnLLXL1y6ufsM,"0,657","0,853",1,"-4,757",0,"0,252","0,17",0,"0,0956","0,746","173,066",287133,4,"24,82765",14,1,1
You Make Me Sick,P!nk,spotify:track:1icygp76kVbs429RikF0jJ,"0,77","0,686",11,"-6,596",0,"0,168","0,00223","2,03E-06","0,347","0,657","100,53",247533,4,"41,12756",11,1,1
You Rock My World,Java Gospel,spotify:track:00nQhTtc8FxgmB0NWypSE0,"0,662","0,854",1,"-5,518",1,"0,0434","0,133",0,"0,333","0,915","121,961",245947,4,"40,45327",11,0,1
You'll Be There,George Strait,spotify:track:6ljgpSnKrzvpigdjt0rCkF,"0,583","0,481",4,"-8,822",1,"0,0276","0,264",0,"0,119","0,172","98,909",257493,4,"79,12211",11,1,1
You'll Think Of Me,Keith Urban,spotify:track:68Iw932AjRCDEPLIzpmOtF,"0,581","0,49",2,"-10,657",1,"0,0355","0,366","7,51E-06","0,101","0,454","82,881",293600,4,"42,94932",10,1,1
Your Body,Pretty Ricky,spotify:track:5y4TDQdYzlT4eoQIPOgNDz,"0,838","0,594",4,"-5,695",0,"0,113","0,176",0,"0,0867","0,507","90,038",240040,4,"32,77037",10,1,1
Your Man,Josh Turner,spotify:track:1WzAeadSKJhqykZFbJNmQv,"0,744","0,637",6,"-4,483",1,"0,0241","0,337","0,000222","0,0696","0,785","100,511",211893,4,"20,28123",12,1,1
You're Beautiful,James Blunt,spotify:track:7j6C8ITuzhA7GHmj2z9mSd,"0,66","0,183",3,"-15,238",1,"0,068","0,994","0,928","0,119","0,218","78,936",177066,4,"28,33464",10,1,1
