dataset_of_10s_track,dataset_of_10s_artist,dataset_of_10s_uri,dataset_of_10s_danceability,dataset_of_10s_energy,dataset_of_10s_key,dataset_of_10s_loudness,dataset_of_10s_mode,dataset_of_10s_speechiness,dataset_of_10s_acousticness,dataset_of_10s_instrumentalness,dataset_of_10s_liveness,dataset_of_10s_valence,dataset_of_10s_tempo,dataset_of_10s_duration_ms,dataset_of_10s_time_signature,dataset_of_10s_chorus_hit,dataset_of_10s_sections,dataset_of_10s_target,dataset_of_10s_id_ano
The Tenth Part Of A Featured World,Eli Keszler,spotify:track:31RSzu8ioWsB65zqcGsGje,"0,413","0,272",0,"-20,033",0,"0,0577","0,769","0,685","0,15","0,0378","104,317",290000,4,"40,86704",10,0,2
The Truth,Jason Aldean,spotify:track:25rV6ArwFMht49oONoqSLQ,"0,496","0,577",9,"-5,305",1,"0,0257","0,234","2,4E-06","0,109","0,381","143,014",238413,4,"42,26902",12,1,2
The Way,Ariana Grande Featuring Mac Miller,spotify:track:06EL94D0TA27Ik0Ke5usbj,"0,645","0,877",5,"-3,208",0,"0,113","0,294",0,"0,0759","0,861","82,324",227027,4,"16,91628",12,1,2
The Way (Your Soul Must Go),Living Death,spotify:track:6943Cu7qSzgeI6zaR2ZfYT,"0,248","0,911",4,"-10,493",0,"0,0748","4,65E-06","0,859","0,135","0,16","170,169",276453,4,"29,50836",16,0,2
The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,"0,703","0,757",1,"-3,612",1,"0,05","0,617",0,"0,106","0,696","82,008",221747,4,"31,87486",10,1,2
The Wolf I Feed,Napalm Death,spotify:track:6Y9hbtN9uwTH8YCfaEKoNz,"0,328","0,995",6,"-3,674",1,"0,235","7,93E-06","0,236","0,214","0,0381","172,243",170890,4,"29,55073",11,0,2
Theme from Q,Objekt,spotify:track:7Bzyr2VDVOAIU4o0KpSWnp,"0,8","0,795",10,"-7,928",0,"0,0733","0,00388","0,713","0,105","0,599","123,01",440253,4,"32,24525",15,0,2
There Goes My Baby,Usher,spotify:track:6IUiqtI8tE49sqGbmtrNd8,"0,626","0,52",9,"-8,077",0,"0,0892","0,175",0,"0,13","0,257","77,468",281293,4,"45,90073",11,1,2
They Say It's Wonderful (feat. Johnny Hartman),John Coltrane,spotify:track:44ID8h4ZC7GsMjUieOqomQ,"0,403","0,122",3,"-17,423",1,"0,0338","0,973","0,603","0,117","0,151","100,839",321400,4,"126,51656",10,0,2
Things Are,Sun Glitters,spotify:track:5RmueyXbSHEX6aSanzu1vK,"0,482","0,332",7,"-12,997",0,"0,0732","0,33","0,782","0,0956","0,225","83,094",203520,5,"81,75908",6,0,2
Thinking Of You,George FitzGerald,spotify:track:2YhX2w40YJm26IKdC7Xlmp,"0,727","0,832",0,"-6,308",0,"0,0662","0,0414","0,804","0,0314","0,747","122,99",319804,4,"62,1128",11,0,2
This Beat,Agent K,spotify:track:0ET8diViBcXDcCz6bVw2mK,"0,814","0,725",1,"-9,505",1,"0,19","0,00204","0,0961","0,183","0,304","129,971",214154,4,"30,47626",6,0,2
This Beat,Agent K,spotify:track:1XZ67EIm9CdtyysfF6KmoP,"0,507","0,833",9,"-6,234",1,"0,0603","0,007","0,157","0,0808","0,198","127,611",258462,4,"29,55778",8,0,2
This Is America,Childish Gambino,spotify:track:0b9oOr2ZgvyQu88wzixux9,"0,854","0,463",5,"-6,159",1,"0,137","0,117",0,"0,354","0,549","120,024",225773,4,"49,4936",8,1,2
This is Rock n Roll maybe,Camellia,spotify:track:1fBAyTdb63RbwH5enbET5Z,"0,615","0,993",5,"-1,821",0,"0,094","0,000462","0,348","0,181","0,344","127,996",288730,4,"31,40997",12,0,2
Thisishispit,Winterwolf,spotify:track:3gVeBxpLXQyuv4tEaHigIQ,"0,121","0,932",6,"-9,368",1,"0,0766","1,69E-05","0,798","0,654","0,205","171,909",238903,4,"55,56422",8,0,2
Thrash On The Streets,Dangerous,spotify:track:0ELbhCvUtuhiRek6xF3WwM,"0,164","0,974",9,"-4,776",1,"0,282","9,14E-06","0,0178","0,191","0,257","174,832",384160,4,"38,06139",18,0,2
Three Days In Darkness - Live @ Paramount Theatre. Huntington. New York,Testament,spotify:track:5vTW5e9NKQNA4D2MNikD8S,"0,158","0,904",1,"-8,847",1,"0,0787","8,05E-05","0,00513","0,926","0,108","154,558",433893,3,"96,90726",13,0,2
Three Ravens,Jake Xerxes Fussell,spotify:track:3bJrXNQwtHaQe2NtRDm1bj,"0,523","0,212",9,"-13,696",1,"0,034","0,809","0,857","0,107","0,323","129,251",162868,4,"29,15134",9,0,2
Through The Ashes,Hord,spotify:track:4UISc2PDVYlye1MJJsFvfX,"0,505","0,986",1,"-3,56",0,"0,14","6,79E-05","0,00203","0,259","0,0388","100,001",258493,4,"25,06711",11,0,2
Throw It Up featuring Pastor Troy,Lil Jon & The East Side Boyz,spotify:track:0RGEQZt56cK8cxr2QdG4Ih,"0,698","0,592",3,"-3,197",1,"0,0929","0,0453",0,"0,331","0,107","145,977",372973,4,"27,03724",16,0,2
Tiamat's Eyes of Death,Deathchain,spotify:track:2Dfe7wvwH0REisq2Ooc9XK,"0,38","0,95",6,"-6,176",1,"0,0724","5,68E-06","0,323","0,315","0,0956","107,605",389053,4,"36,40949",18,0,2
Til It Happens To You,Lady Gaga,spotify:track:0bCCGLHflR08UVA6oJJc8I,"0,401","0,539",0,"-4,719",1,"0,035","0,565",0,"0,0933","0,15","113,87",258093,4,"38,33805",9,1,2
Till the End,October Light,spotify:track:25Hwse5snYZx5t2sac1t2h,"0,803","0,689",11,"-4,753",1,"0,0317","0,0197","5,37E-06","0,106","0,962","128,023",211933,4,"56,8002",11,0,2
Timber,Pitbull Featuring Ke$ha,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"0,581","0,963",11,"-4,087",1,"0,0981","0,0295",0,"0,139","0,788","129,992",204160,4,"23,53589",10,1,2
Time (Ambient),The American Dollar,spotify:track:07v4QVDM4ADCwCdkqd7Vti,"0,107","0,226",0,"-14,697",0,"0,0357","0,965","0,915","0,12","0,0368","71,851",312038,4,"30,36169",13,0,2
Today,Brad Paisley,spotify:track:1IO13V09b01gLSbmZJZ9dM,"0,347","0,632",2,"-6,998",1,"0,0381","0,539","0,00226","0,121","0,285","74,257",229338,3,"30,00571",8,1,2
Too Good At Goodbyes,Sam Smith,spotify:track:3VlbOrM6nYPprVvzBZllE5,"0,681","0,372",5,"-8,237",1,"0,0432","0,64",0,"0,169","0,476","91,873",201000,4,"39,88061",10,1,2
Topanga,Trippie Redd,spotify:track:5aXgz1oKK8Q9z9xvTmSnrO,"0,755","0,615",4,"-8,245",1,"0,0454","0,00587","1,75E-06","0,109","0,039","105,955",215364,4,"21,54834",12,1,2
Touch Me,Clinic,spotify:track:7ibdlh8S0E898zZNDmNefJ,"0,636","0,565",1,"-9,194",1,"0,0311","0,00437","0,276","0,376","0,53","87,993",197538,4,"21,52928",11,0,2
Train Food,XXXTENTACION,spotify:track:5lar0mCUejpILVkAz50s2J,"0,492","0,712",9,"-7,278",0,"0,691","0,564","9,1E-05","0,357","0,23","137,453",164083,3,"31,63572",10,1,2
Trap Queen,Fetty Wap,spotify:track:2d8JP84HNLKhmd6IYOoupQ,"0,746","0,873",7,"-3,803",1,"0,128","0,0244",0,"0,354","0,817","148,075",222093,4,"55,94038",11,1,2
Trial by Fire - Live @ Paramount Theatre. Huntington. New York,Testament,spotify:track:5x9j22lLlJf2SePPs8qXbR,"0,158","0,957",10,"-8,401",0,"0,113","9,36E-05","0,122","0,971","0,213","181,493",280733,4,"25,22299",10,0,2
Tropicana Fruit Juice,Ycee,spotify:track:5EIVA0ZDr605FzZpnskzBc,"0,82","0,38",0,"-7,989",0,"0,0502","0,416","2,53E-05","0,0952","0,647","95,004",245864,4,"22,23884",4,0,2
Troubled Air,Sunn 0))),spotify:track:7hzrqJQMQiH0qR4Zd4NVoG,"0,131","0,0326",7,"-7,983",1,"0,0441","0,0103","0,747","0,118","0,0324","100,597",705584,4,"55,69113",37,0,2
Try Me,The Weeknd,spotify:track:4ppTAJUbNXELZcoUaL90wo,"0,456","0,679",8,"-5,778",0,"0,064","0,596","0,000573","0,129","0,107","92,026",221107,4,"32,13403",11,1,2
Tu Meri Ki Lagdi,Navv Inder,spotify:track:7yl1lvePCTJuxa1v31fRK2,"0,532","0,617",1,"-8,409",0,"0,0508","0,105",0,"0,175","0,246","90,086",183883,4,"45,70233",8,0,2
Tuesday,I LOVE MAKONNEN Featuring Drake,spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,"0,77","0,664",0,"-5,604",1,"0,211","0,215","0,000118","0,105","0,472","140,163",321987,4,"28,09925",14,1,2
Tum Hi Ho,Arijit Singh,spotify:track:56zZ48jdyY2oDXHVnwg5Di,"0,528","0,449",5,"-6,25",0,"0,025","0,785",0,"0,122","0,317","94,058",261974,4,"28,37869",12,0,2
Turn Me On,David Guetta Featuring Nicki Minaj,spotify:track:6JOlNkT0QdHeZB0wPbI9IR,"0,704","0,793",8,"-2,266",1,"0,0591","0,0488",0,"0,575","0,412","127,96",199680,4,"51,12713",10,1,2
Turn Out The Stars,Bill Evans,spotify:track:2T68Ud1hAm15dqOhUyGVns,"0,309","0,0432",0,"-24,131",1,"0,0542","0,995","0,951","0,0752","0,102","74,74",457093,4,"32,04847",22,0,2
Turn The Night Up,Enrique Iglesias,spotify:track:4e3RCQgj1P4Fa7d86y2qT2,"0,78","0,74",0,"-5,31",1,"0,042","0,00554","1,33E-05","0,0979","0,214","128,002",197733,4,"24,12826",9,1,2
Turncoat,Goldmund,spotify:track:6i0nz16kHbPINYReFwTh38,"0,2","0,0649",4,"-22,703",0,"0,0328","0,958","0,833","0,036","0,0369","81,259",207449,4,"57,765",9,0,2
Tus Jefes No Me Quieren,Grupo Ensamble,spotify:track:16OHjORdq0UoVilD02ZzXN,"0,637","0,547",3,"-8,43",0,"0,097","0,174","1,68E-05","0,107","0,963","180,054",224256,4,"27,26188",11,0,2
Twerk,City Girls Featuring Cardi B,spotify:track:0RRm4OS5ymfZryXBuj0G2m,"0,788","0,842",4,"-4,006",0,"0,142","0,121","0,00112","0,166","0,481","190,077",166476,4,"30,61426",13,1,2
U Can't Touch This,Glee Cast,spotify:track:1IoJTxNbXeOBcrLDMOB8qg,"0,801","0,947",7,"-4,515",1,"0,0954","0,00866","8,87E-06","0,122","0,92","133,381",247160,4,"30,48089",15,1,2
U Guessed It,OG Maco Featuring 2 Chainz,spotify:track:4UUFTQKwwId0n1P9t4ZQhx,"0,843","0,286",1,"-10,575",1,"0,352","0,0125","1,69E-06","0,0681","0,265","120,06",146064,4,"57,50278",6,1,2
Umbrella (Frappé),Nate Fifield,spotify:track:1SpnTMZc2lzZUARmX2kxwN,"0,546","0,245",2,"-16,162",1,"0,0448","0,988","0,829","0,105","0,538","80,894",102820,4,"27,52365",6,0,2
Un immense désespoir,Nocturnal Depression,spotify:track:6pTW8qOTWRkCDQBIWfCtuF,"0,43","0,91",9,"-4,65",0,"0,0566","0,00147","0,658","0,0496","0,265","100,023",440033,4,"46,54859",17,0,2
Unconditionally,Katy Perry,spotify:track:4fwbGKNExPtPHbor1TBSY4,"0,397","0,725",7,"-4,862",1,"0,043","0,00266",0,"0,208","0,358","128,861",228879,4,"36,26399",8,1,2
Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",spotify:track:6MF4tRr5lU8qok8IKaFOBE,"0,691","0,64",0,"-6,441",1,"0,369","0,511",0,"0,409","0,163","138,672",202040,4,"34,86083",11,1,2
Unforgettable,Thomas Rhett,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ,"0,661","0,75",7,"-5,497",1,"0,0314","0,0303","0,000132","0,0849","0,828","130,077",157080,4,"31,6234",10,1,2
Until the Day I Die,Story Of The Year,spotify:track:5AEJhgSz26vl7Ym3eKKZgY,"0,597","0,931",11,"-4,591",0,"0,0984","0,127",0,"0,0504","0,534","92,003",235200,4,"26,76235",9,0,2
Untitled,Jupiter Grains,spotify:track:3tCBeat5YZBwLf61yoQJ9v,"0,209","0,0219",5,"-25,95",1,"0,0344","0,954","0,938","0,104","0,0358","78,336",112312,1,0,2,0,2
Unusual,Trey Songz Featuring Drake,spotify:track:51q0vXgCI2CW9x4K8SdfXS,"0,591","0,658",0,"-5,881",0,"0,195","0,182",0,"0,615","0,623","81,933",212347,4,"103,71464",4,1,2
Up Down,Morgan Wallen Featuring Florida Georgia Line,spotify:track:3EWMoDIm6lzuR0zQKtuCJX,"0,589","0,882",6,"-3,039",1,"0,035","0,0813",0,"0,146","0,793","129,915",197253,4,"59,27024",6,1,2
Uptown Funk!,Mark Ronson Featuring Bruno Mars,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,"0,856","0,609",0,"-7,223",1,"0,0824","0,00801","8,15E-05","0,0344","0,928","114,988",269667,4,"33,16138",9,1,2
Uptown Vibes,Meek Mill Featuring Fabolous & Anuel AA,spotify:track:2tnlNVAhuQGgoFJxALVeXx,"0,655","0,835",1,"-3,451",1,"0,059","0,0459",0,"0,409","0,165","91,035",190412,4,"58,73743",7,1,2
Urvashi,Yo Yo Honey Singh,spotify:track:5w99VDAT9vFmcEiOGG2eYU,"0,792","0,703",0,"-4,343",1,"0,0368","0,195",0,"0,072","0,634","105,995",215483,4,"29,37258",5,0,2
Va Va Voom,Nicki Minaj,spotify:track:2jATUzETZL49e6SywauZKE,"0,647","0,834",8,"-3,395",1,"0,0317","0,0609","0,00851","0,202","0,704","126,878",183560,4,"29,38193",7,1,2
Valley View Avenue,K-Drama,spotify:track:2dNiSDv7YpbYf9PXaGclZ5,"0,657","0,927",9,"-4,097",1,"0,176","0,148",0,"0,0606","0,492","80,036",276016,4,"34,72947",14,0,2
Via Dolorosa,Scandinavian Metal Praise,spotify:track:475hsOmoB7RclzGuUjEumY,"0,242","0,957",4,"-2,19",0,"0,123","0,00243",0,"0,103","0,0814","106,991",251480,3,"27,94478",11,0,2
Victorius,Archipel,spotify:track:0B7wAoTn9bhn2GbUXwxa5s,"0,611","0,627",9,"-8,923",1,"0,0342","0,141","0,00569","0,208","0,208","95,998",292780,4,"61,01776",10,0,2
Vincent,Laura Fygi,spotify:track:2lnbHAKvq36iBLexF3aU3l,"0,47","0,191",10,"-13,681",1,"0,038","0,918",0,"0,199","0,422","95,515",240876,4,"36,70381",13,0,2
VIOLATION DOMAIN (Benediction cover),Ghusa,spotify:track:07vO12zBbZ7VsNwaiU2bZV,"0,175","0,979",2,"-4,67",1,"0,0897","1,87E-05","0,705","0,219","0,0509","120,087",227480,3,"59,08017",11,0,2
Visages VII Inner World,Michael Vincent Waller,spotify:track:3elM22wfMjnTkmLbKoAagW,"0,298","0,0908",10,"-22,842",0,"0,0369","0,993","0,881","0,113","0,0557","131,653",273453,4,"61,95695",14,0,2
W O R K I N  M E,Quavo,spotify:track:33tNYw9oMtSkGe27NpgS64,"0,79","0,629",8,"-4,055",1,"0,142","0,182","7,06E-06","0,338","0,267","170,023",169620,4,"40,34418",9,1,2
Waltz,Sergio Díaz De Rojas,spotify:track:1N8QlsZ8q16cmdGqlKVWpv,"0,463","0,0904",1,"-25,123",0,"0,0459","0,995","0,944","0,0929","0,122","119,337",108002,3,"40,10662",6,0,2
Want U Back,Cher Lloyd,spotify:track:6E11E0lT5Zy7yb6iT3y8DN,"0,694","0,891",9,"-2,94",1,"0,0949","0,0562",0,"0,561","0,563","97,939",214573,4,"54,18436",5,1,2
Watch Out,2 Chainz,spotify:track:22DKsoYFV5npPXmnPpXL7i,"0,899","0,504",8,"-6,758",0,"0,5","0,826",0,"0,052","0,537","129,89",207813,4,"33,85605",12,1,2
Watermelon Sugar,Harry Styles,spotify:track:1e9oZCCiX42nJl0AcqriVo,"0,548","0,816",0,"-4,209",1,"0,0465","0,122",0,"0,335","0,557","95,39",174000,4,"37,38474",10,1,2
We All Float Down Here,Four Year Strong,spotify:track:44RrOIa9ziCFW9YC6ndAUL,"0,522","0,996",10,"-4,316",0,"0,186","0,000116","1,05E-05","0,252","0,138","96,477",187561,4,"116,92108",4,0,2
We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],Pitbull Featuring Jennifer Lopez & Claudia Leitte,spotify:track:1PCvKFPWnTXAe2oaReVUcr,"0,592","0,935",6,"-4,317",0,"0,0581","0,00879","0,0154","0,132","0,567","125,013",222520,4,"32,86288",13,1,2
We Are The World 25: For Haiti,Artists For Haiti,spotify:track:07rhyW77lp2bGv8EQoZy6k,"0,348","0,717",4,"-5,634",1,"0,0882","0,311",0,"0,0786","0,28","66,21",416778,4,"67,14784",13,1,2
We Dem Boyz,Wiz Khalifa,spotify:track:1ULa3GfdMKs0MfRpm6xVlu,"0,717","0,862",8,"-4,736",1,"0,054","0,00689",0,"0,321","0,52","130,021",224933,4,"45,05436",12,1,2
We Found Love,Forever The Sickest Kids,spotify:track:3aZJFa1kVJ3dUaMF10CceK,"0,639","0,934",6,"-3,248",1,"0,0405","0,0096","9,55E-06","0,157","0,616","128,014",261773,4,"32,93745",10,0,2
We Stayed Up All Night,Tourist,spotify:track:7eSWgAlmLPXbGxgH3RNoWh,"0,519","0,843",11,"-6,508",1,"0,0431","0,214","0,000446","0,21","0,592","84,997",265759,4,"28,27295",12,0,2
We Were,Keith Urban,spotify:track:6JOeNbZ3X6dtXusG3hkHn8,"0,44","0,803",5,"-6,162",1,"0,0512","0,127",0,"0,128","0,633","79,312",189104,4,"39,10883",8,1,2
We'll Be A Dream,WE the Kings Featuring Demi Lovato,spotify:track:5L441bJlqd4wSogIp1WFj0,"0,434","0,702",9,"-4,681",1,"0,0305","0,00346",0,"0,232","0,15","159,94",233067,4,"48,39777",12,1,2
We've Lost You - Live,Sepultura,spotify:track:6C8XTcbobqkt7lOf5tCc56,"0,401","0,978",6,"-6,26",1,"0,114","0,000324","0,348","0,973","0,0426","126,991",261693,4,"26,86729",7,0,2
What A Wonderful World & Somewhere Over The Rainbow [Instrumental Hawaiian Ukulele Medley],John Story,spotify:track:4wBu1yILekp1hZQKWXhQpN,"0,564","0,318",0,"-13,652",1,"0,0616","0,899","0,96","0,0858","0,742","170,707",182000,4,"37,20096",8,0,2
What Have You Done To Your Face?,Marcella and The Forget Me Nots,spotify:track:12Oy2jo80IlrfM5oRyfmpJ,"0,453","0,376",2,"-8,386",1,"0,0282","0,361","3,11E-05","0,438","0,321","101,19",227813,3,"30,10431",12,0,2
What Would Meek Do?,Pusha T Featuring Kanye West,spotify:track:5vnuJ8EopkP5dHukpOmT3L,"0,678","0,636",1,"-3,155",1,"0,0782","0,0064","8,38E-06","0,177","0,0636","83,071",153267,4,"27,49196",6,1,2
What's The Move,Young Thug Featuring Lil Uzi Vert,spotify:track:4AV8V8uTcOTwbuXjSPrAWE,"0,961","0,438",7,"-7,877",1,"0,31","0,0431",0,"0,139","0,412","124,018",251080,4,"63,22651",11,1,2
When Doomdays Has Come,Procession,spotify:track:0ogteGLYh2l3HHEIMXbp3U,"0,281","0,962",8,"-5,752",1,"0,0832","0,000228","5,99E-05","0,0648","0,485","121,272",218759,4,"34,25348",11,0,2
When We,Tank,spotify:track:2HWelwHQS4EdRqIycZOc3O,"0,635","0,324",6,"-9,51",0,"0,0769","0,165","4,18E-06","0,108","0,0741","117,863",309120,4,"34,3478",13,1,2
Where Do Broken Hearts Go,One Direction,spotify:track:6HFywc5eQYRRYHYTatCb5Y,"0,565","0,862",4,"-3,715",1,"0,0326","0,0014",0,"0,105","0,647","122,994",229040,4,"20,57041",11,1,2
Where I Come From,Montgomery Gentry,spotify:track:10ps1I1sIMRNZW11eceN7W,"0,62","0,852",1,"-4,203",1,"0,0308","0,0108","4,94E-06","0,279","0,479","90,038",201840,4,"43,68987",7,1,2
Whispers In The Dark,Mumford & Sons,spotify:track:0l58YQ6trzdxO3C9XFczZS,"0,385","0,73",2,"-7,82",1,"0,0409","0,00382","0,00278","0,123","0,36","134,659",195867,4,"44,23122",7,1,2
Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,spotify:track:2fVHrSxsQbJUuj9MW9zG1e,"0,51","0,846",3,"-4,595",1,"0,0461","0,0101",0,"0,208","0,475","139,927",226733,4,"36,95644",8,1,2
Who's That Chick?,David Guetta Featuring Rihanna,spotify:track:3FrX3mx8qq7SZX2NYbzDoj,"0,675","0,601",11,"-4,733",0,"0,116","0,00372",0,"0,0458","0,931","127,938",201040,4,"19,72093",8,1,2
Wicked Games,The Weeknd,spotify:track:6VwBbL8CzPiC4QV66ay7oR,"0,658","0,591",9,"-5,197",1,"0,0309","0,00959","5,27E-06","0,325","0,326","114,078",323747,4,"33,29438",12,1,2
Wild Things,Alessia Cara,spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,"0,741","0,626",1,"-4,826",0,"0,0886","0,02",0,"0,0828","0,706","108,029",188493,4,"41,18681",10,1,2
Wild World (Instrumental Version),Steve Petrunak,spotify:track:7sW084mlyHpyt4YYavTYvo,"0,42","0,381",0,"-9,341",1,"0,0513","0,965","0,857","0,131","0,583","151,004",197230,4,"36,34149",12,0,2
Windshield,Greensky Bluegrass,spotify:track:7GI1Weh21oGJYeSbrtOyR1,"0,48","0,548",0,"-9,119",1,"0,0328","0,627","0,00502","0,205","0,322","90,109",224853,4,"24,45777",9,0,2
Wir ihr sie,Pasty Clan,spotify:track:4CaYDwJlDQjxkuE05vk8F0,"0,49","0,934",6,"-4,562",1,"0,0914","0,000244","7,63E-05","0,079","0,625","105,066",243720,4,"28,38618",10,0,2
Wish,Wolfpack,spotify:track:0SwRkBYxG3qJMProQkUGhQ,"0,385","0,992",1,"-4,502",1,"0,0789",0,"0,944","0,278","0,256","123,991",177960,4,"39,0017",9,0,2
Wit Me,T.I. Featuring Lil Wayne,spotify:track:1NTQbm1B08q3YW6AefylFo,"0,754","0,6",5,"-4,582",0,"0,253","0,233",0,"0,437","0,778","156,932",244533,4,"51,29744",10,1,2
Without You,for KING & COUNTRY,spotify:track:5Z2TvUNflVYGsoFGkvAKzE,"0,327","0,269",4,"-12,912",1,"0,0339","0,825","0,000234","0,108","0,0857","141,514",292693,4,"34,798",11,0,2
Wolf Finder General,Winterwolf,spotify:track:7dr3oCj1o5duGCZN3lVWin,"0,233","0,925",6,"-9,545",1,"0,094","5,42E-06","0,921","0,265","0,172","135,497",165449,4,"57,54756",6,0,2
Word Crimes,"""""""Weird Al"""" Yankovic""",spotify:track:4JqQWAr47pGEoaMArpA7Z3,"0,897","0,43",7,"-12,759",1,"0,0551","0,0118",0,"0,0473","0,964","121,987",223120,4,"34,4807",13,1,2
Words I Never Said,Lupe Fiasco Featuring Skylar Grey,spotify:track:5AcOdoDOQOKtPlAM1FqBO8,"0,445","0,928",10,"-3,532",0,"0,304","0,0746",0,"0,343","0,37","107,576",256960,3,"94,54006",7,1,2
Work Hard. Play Hard,Wiz Khalifa,spotify:track:1ms5tNNdPouTtcD2oVF9Oz,"0,787","0,666",11,"-4,475",1,"0,0485","0,0409","1,91E-05","0,296","0,485","140,008",219027,4,"84,06304",6,1,2
World Music with Black Edges,Solefald,spotify:track:2V7v63lt9RzCqoheIzjB8V,"0,465","0,964",1,"-5,347",1,"0,166","0,0257","0,000321","0,132","0,533","159,991",475099,4,"37,23934",28,0,2
Worldless,I Will Never Be The Same,spotify:track:5PDTYfgeyl9EYEdztUx4Ob,"0,358","0,818",1,"-7,365",0,"0,059","8,06E-05","0,000752","0,145","0,424","90,038",205320,4,"32,36458",8,0,2
Worried Man Blues,The Carter Family,spotify:track:4udqeAFUTO8nCw2cjsTwVX,"0,714","0,344",10,"-13,333",1,"0,032","0,746",0,"0,119","0,769","106,685",166413,4,"40,55773",10,0,2
Worth It,YK Osiris,spotify:track:4XiGKQqbmnMVxDzUj6j3f2,"0,764","0,528",5,"-4,082",0,"0,0588","0,468",0,"0,0811","0,422","123,936",189253,5,"28,84529",10,1,2
Wrecking Ball,Miley Cyrus,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,"0,53","0,422",5,"-6,262",1,"0,0342","0,407",0,"0,107","0,349","119,964",221360,4,"42,70943",9,1,2
Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",spotify:track:7x9nXsowok1JszkVztI5NI,"0,773","0,836",9,"-2,326",0,"0,153","0,283","2,1E-05","0,0828","0,497","112,01",201271,4,"34,39013",10,1,2
Writing's On The Wall,Sam Smith,spotify:track:1PWnAEQcbwQwK759otUbta,"0,261","0,302",5,"-8,19",0,"0,0339","0,769","2,57E-06","0,0863","0,0883","81,418",278987,3,"31,84201",14,1,2
X,21 Savage & Metro Boomin Featuring Future,spotify:track:6fwdbPMwP1zVStm8FybmkO,"0,835","0,413",1,"-9,81",1,"0,396","0,373","0,00133","0,101","0,111","149,004",258880,4,"55,69717",12,1,2
Yeba,Kiss Daniel,spotify:track:1toO4jnjuU6IQ0Y3o5PIzK,"0,811","0,769",1,"-5,267",1,"0,0944","0,186","0,00123","0,096","0,719","110,049",198975,4,"29,00729",9,0,2
You,Jacquees,spotify:track:01jIO8SJFnpSiNLH1JaBZ5,"0,735","0,453",8,"-8,264",0,"0,0602","0,413",0,"0,104","0,335","115,002",217387,4,"41,355",11,1,2
You & I,One Direction,spotify:track:2afCBiru10AFckfOa49wIa,"0,574","0,329",1,"-6,829",1,"0,0274","0,22",0,"0,0986","0,356","130,993",237933,4,"37,90808",11,1,2
You And Your Heart,Jack Johnson,spotify:track:3daDd8yhWLgeWyCeZp9eIj,"0,781","0,571",2,"-5,999",1,"0,0315","0,365","0,00044","0,0787","0,863","107,07",192853,4,"72,6005",5,1,2
You Belong With Me,Taylor Swift,spotify:track:3GCL1PydwsLodcpv0Ll1ch,"0,687","0,783",6,"-4,44",1,"0,0386","0,162","1,35E-05","0,114","0,443","129,964",231133,4,"37,64689",10,1,2
You Can't Sexy Dance to Punk Rock,The Riot Before,spotify:track:5OnRWKg8trtIel1ZFYY0Zj,"0,52","0,786",7,"-7,784",1,"0,137","0,00253",0,"0,398","0,354","154,697",219960,4,"59,17249",8,0,2
You Can't Stop The Beat,Glee Cast,spotify:track:4xpY2faFPJA2YQE4P9S78U,"0,471","0,951",8,"-3,011",1,"0,176","0,131",0,"0,3","0,646","169,986",223013,4,"51,31418",9,1,2
You Don't Own Me,Grace Featuring G-Eazy,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,"0,332","0,635",7,"-5,653",1,"0,0898","0,159","2,79E-06","0,0599","0,261","186,249",201493,3,"29,76851",9,1,2
You Need To Calm Down,Taylor Swift,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,"0,771","0,671",2,"-5,617",1,"0,0553","0,00929",0,"0,0637","0,714","85,026",171360,4,"25,16103",9,1,2
You Should See Me In A Crown,Billie Eilish,spotify:track:3XF5xLJHOQQRbWya6hBp7d,"0,678","0,533",4,"-10,485",1,"0,186","0,462","0,219","0,139","0,323","150,455",180953,4,"27,06075",9,1,2
You Was Right,Lil Uzi Vert,spotify:track:2ANLarE8yHVsLWW21nj79M,"0,843","0,359",0,"-7,417",1,"0,461","0,069",0,"0,12","0,156","81,987",163944,4,"24,56445",8,1,2
Young Dumb & Broke,Khalid,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,"0,798","0,539",1,"-6,351",1,"0,0421","0,199","1,66E-05","0,165","0,394","136,949",202547,4,"35,51629",11,1,2
Young Girl,Black Metal Raccoons,spotify:track:0462cDlKhjjeKkdZ9JqLoj,"0,298","0,855",2,"-6,638",1,"0,0465","1,08E-06","0,904","0,105","0,322","149,83",214413,4,"16,13843",11,0,2
