dataset_of_70s_track,dataset_of_70s_artist,dataset_of_70s_uri,dataset_of_70s_danceability,dataset_of_70s_energy,dataset_of_70s_key,dataset_of_70s_loudness,dataset_of_70s_mode,dataset_of_70s_speechiness,dataset_of_70s_acousticness,dataset_of_70s_instrumentalness,dataset_of_70s_liveness,dataset_of_70s_valence,dataset_of_70s_tempo,dataset_of_70s_duration_ms,dataset_of_70s_time_signature,dataset_of_70s_chorus_hit,dataset_of_70s_sections,dataset_of_70s_target,dataset_of_70s_id_ano
Thirteen,Big Star,spotify:track:3BQLTtpQOYGXQY2lT3ZZeU,0.457,"0,268",0,"-14,371",0,"0,0319","0,674","5,77E-06","0,11","0,348","117,141",154667,4,"40,25577",7,0,4
This Heart,Gene Redding,spotify:track:0MfmjZR6t7imRWqYv6WggU,0.618,"0,692",8,"-8,139",1,"0,0298","0,445","9,29E-05","0,397","0,755","105,236",209351,4,"22,82499",10,1,4
This Old Man,Mike Seeger,spotify:track:723H8tYBXfimCDXuUshoO6,0.649,"0,164",2,"-22,99",1,"0,0536","0,903",0,"0,0959","0,711","94,833",147160,4,"68,02242",6,0,4
This Old Man,Purple Reign,spotify:track:4UidIHIPqESo40EEuXck6v,0.659,"0,717",0,"-11,55",1,"0,0548","0,237","0,00735","0,0876","0,879","122,309",161784,4,"31,89382",8,1,4
Ticket To Ride,Carpenters,spotify:track:3PyQV3cDjV5tEJGpYYH2K1,0.248,"0,435",10,"-7,502",1,"0,0292","0,468",0,"0,121","0,251","179,534",250173,4,"37,50882",12,1,4
Tighten Up (Japanese Gentlemen Stand Up Please!),YELLOW MAGIC ORCHESTRA,spotify:track:57HpPhZ3809DgFpxvG9LEV,0.698,"0,918",1,"-3,687",1,"0,0444","0,00958","0,00344","0,0827","0,892","133,088",224093,4,"109,56763",5,0,4
Time Passages,Al Stewart,spotify:track:5zVKisBri6JH1fooBhUaVq,0.694,"0,649",3,"-7,176",1,"0,0281","0,357","0,00258","0,0868","0,603","111,98",403040,4,"33,46574",14,1,4
Tiny Dancer,Elton John,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,0.414,"0,428",0,"-11,097",1,"0,0278","0,382","0,000243","0,148","0,282","145,075",377093,4,"53,71733",14,1,4
Tired Of Being Alone,Al Green,spotify:track:10vkYRKw6Jjr7try1ir50G,0.772,"0,397",7,"-8,585",1,"0,0391","0,339","0,00541","0,0753","0,617","97,964",172320,4,"43,95453",9,1,4
To Be True - Remastered,kalapana,spotify:track:3wZsP4LJDe0N2sKaP8Vzn4,0.656,"0,395",2,"-14,057",1,"0,0436","0,366",0,"0,279","0,712","134,585",164824,4,"42,00824",7,0,4
To Know You Is To Love You,B.B. King,spotify:track:4c0Mgs559lG4sPiEC3XcxY,0.872,"0,384",0,"-16,204",1,"0,0388","0,418","0,317","0,0687","0,938","102,597",515000,4,"26,14268",31,1,4
To The Fire Wind,Starcastle,spotify:track:4Vj9BKNTzZeJI7GFiuT9uH,0.432,"0,656",0,"-10,619",0,"0,0517","0,0295","0,0123","0,0264","0,722","153,961",315907,4,"33,14657",14,0,4
To the Unknown Man,Vangelis,spotify:track:0024tEymsoc9FyKUauQngQ,0.305,"0,234",1,"-18,255",1,"0,0259","0,752","0,929","0,132","0,078","82,453",546107,3,"71,29274",22,0,4
Tong Poo,YELLOW MAGIC ORCHESTRA,spotify:track:4jwrNFs6QlLsVkeOkFQZkF,0.612,"0,652",0,"-11,105",1,"0,0331","0,00502","0,902","0,0991","0,582","135,424",375107,4,"84,78108",16,0,4
Tongue In Cheek,Sugarloaf,spotify:track:1Rf7JXGndStIDbEqSe0Qfz,0.467,"0,705",9,"-13,507",1,"0,0396","0,0451","0,409","0,2","0,856","154,152",458893,4,"52,63821",17,1,4
Tonight,Raspberries,spotify:track:3HrMPALbGVL5uJoWF5RBan,0.261,"0,897",4,"-4,585",1,"0,0836","0,405","0,477","0,174","0,442","114,927",221173,4,"53,70192",9,1,4
Tonight's The Night (Gonna Be Alright),Rod Stewart,spotify:track:10LRRKPmx8uHcSxLVWK0ct,0.55,"0,514",11,"-12,617",1,"0,0523","0,336","0,125","0,382","0,724","136,542",237120,3,"39,76981",10,1,4
Too Late - 2006 Remastered Version,Wire,spotify:track:2eZ8lBCC0oPjNLIE2NxiJA,0.085,"0,927",9,"-6,34",1,"0,0624","0,00539","0,445","0,102","0,336","209,636",254360,4,"95,30289",6,0,4
Took The Last Train,David Gates,spotify:track:6f5vTwQNj4ZzFBBwCGQ9fA,0.743,"0,443",0,"-14,524",1,"0,0301","0,101","0,000683","0,136","0,715","96,481",271893,4,"46,32601",9,1,4
"Touch A Hand, Make A Friend",The Staple Singers,spotify:track:3IWLaoLT9M0zYrLZUcaZur,0.681,"0,693",0,"-9,213",1,"0,0364","0,074","3,8E-06","0,304","0,712","115,571",206507,4,"22,0255",11,1,4
Tracks Of My Tears,Linda Ronstadt,spotify:track:785Zx8MzinYPVssPaktKoG,0.639,"0,564",9,"-7,241",1,"0,0227","0,123",0,"0,0715","0,877","92,994",193773,4,"31,74521",9,1,4
Train Of Thought,Cher,spotify:track:2wMptIPlutnTFs3Ote1PlW,0.443,"0,495",2,"-12,501",0,"0,0439","0,0848",0,"0,936","0,564","111,528",155853,4,"55,13997",5,1,4
"Train, Train",Blackfoot,spotify:track:5bSpsKGoGKXOOfg7F3ZtKz,0.609,"0,807",9,"-8,286",1,"0,0559","0,015","0,00123","0,37","0,754","121,768",216693,4,"43,40353",7,1,4
Trans-Pan-Dance - (Bonus Version) (Remastered),Steven Halpern,spotify:track:5YEsmNN1Q0qhW69uEL1lpy,0.303,"0,073",10,"-22,893",0,"0,0439","0,99","0,914","0,107","0,0369","69,792",483813,4,"41,10437",19,0,4
Trapped By A Thing Called Love,Denise LaSalle,spotify:track:2f1kaz9iKDa9aHwZMfdbti,0.719,"0,486",5,"-9,489",0,"0,0538","0,119","3,19E-05","0,0718","0,824","141,515",160627,3,"50,30923",7,1,4
Tres Veces Lo Negara (Bulerías por Soleá),Chiquetete,spotify:track:1Q5ZAZiyB0c3ls8UTcfg57,0.494,"0,409",5,"-11,072",0,"0,0433","0,746",0,"0,167","0,548","134,49",300200,5,"26,85614",13,0,4
"Trina, komm mal voer de Doer",Hannes Wader,spotify:track:6MlhRMqpNqqCY1pUlZoO3h,0.607,"0,192",4,"-19,654",1,"0,0498","0,375","2,99E-05","0,32","0,73","122,228",169667,4,"45,27408",9,0,4
Triste,Antônio Carlos Jobim,spotify:track:0g7swag2aay1rjLgxXW1RQ,0.624,"0,207",9,"-20,594",1,"0,0346","0,688","0,188","0,0849","0,407","133,099",159360,4,"33,44757",8,0,4
Triste Bahia,Caetano Veloso,spotify:track:0G88ZH0qqBCBbtrHnEDqrn,0.619,"0,43",9,"-11,118",1,"0,0576","0,663","0,000197","0,119","0,718","128,322",584107,4,"45,64336",21,0,4
True Confession,U-Roy,spotify:track:1phb1lDPZVPl4xMidUjYlg,0.719,"0,554",7,"-7,481",1,"0,0625","0,117","0,0236","0,291","0,81","123,822",158720,4,"34,18144",8,0,4
Try Again,Big Star,spotify:track:6LMkCz5P2YBIgvXDmL9x2f,0.463,"0,231",7,"-11,451",1,"0,0271","0,629","0,000499","0,076","0,117","133,46",212267,4,"69,00242",8,0,4
Tudo Que Eu Quis Dar (A Big Kite),Leno e Lilian,spotify:track:4VMDgDDhh6pcTvHkb9vHsV,0.724,"0,437",11,"-12,787",1,"0,0346","0,249","0,00312","0,16","0,927","127,141",189986,4,"53,02546",10,0,4
Turn Back The Hands Of Time,Tyrone Davis,spotify:track:5o3qMny3Ym8O512RKrNoLw,0.563,"0,655",6,"-6,399",1,"0,032","0,168",0,"0,0484","0,866","117,794",178653,4,"42,58253",9,1,4
Turnover,De Wolfe Music,spotify:track:4NzS8wrR6GHsXf6OtnC27J,0.721,"0,549",5,"-10,728",1,"0,0397","0,605","0,418","0,205","0,961","141,311",149557,4,"21,93996",9,0,4
Über sieben Brücken musst du gehn,Karat,spotify:track:6pE6AsHipTmdL105P5Gaux,0.281,"0,184",8,"-13,185",1,"0,032","0,725","2,17E-05","0,15","0,0722","136,815",227933,4,"32,71222",11,0,4
Uma Sombra na Estrada,Trio Ternura,spotify:track:5Ts39flYkfGKTz3RX58CXe,0.657,"0,768",1,"-9,573",0,"0,0626","0,755","0,765","0,456","0,85","100,986",135467,4,"17,69019",7,0,4
Uma Vida,Dom Salvador & Abolição,spotify:track:2AyasodmTDJQ6uUOVyXQYD,0.494,"0,899",0,"-5,363",1,"0,0489","0,377",0,"0,173","0,909","101,914",167227,4,"77,8363",6,0,4
Una storia sentimentale,Arawak,spotify:track:1a8KTdyrs3gnMANM1xoR8I,0.496,"0,391",0,"-18,806",1,"0,0384","0,567","0,945","0,141","0,314","142,178",224398,4,"26,70045",10,0,4
Untitled No.I,Derek Bailey,spotify:track:7qQT47oZG0R5slKsHl94Y1,0.491,"0,286",8,"-23,434",1,"0,477","0,841","0,00715","0,223","0,416","85,346",421387,4,"27,62367",25,0,4
Up on the Hill Where They Do the Boogie,John Hartford,spotify:track:5WF2sfaLMg7sUj1pjDjGDD,0.772,"0,461",2,"-14,689",1,"0,0479","0,855","1,94E-05","0,198","0,842","104,451",163107,4,"19,54399",9,0,4
Up On The Roof,James Taylor,spotify:track:2R1M1otgehlvcvPtrgqBuq,0.559,"0,432",5,"-12,366",1,"0,0273","0,375","1,2E-06","0,716","0,5","92,378",249173,4,"23,38568",13,1,4
Vahine Motu,Hui Ohana,spotify:track:3QUYzmfozZDKGVLYYHQ58Q,0.511,"0,831",7,"-10,45",1,"0,0397","0,949","0,13","0,148","0,966","165,284",162573,4,"50,94912",8,0,4
Vai Trabalhar Vagabundo - Ao Vivo,MPB4,spotify:track:5nGbz0f3rbfqZPdGv8KJAl,0.533,"0,447",3,"-9,211",1,"0,11","0,779","2,06E-05","0,336","0,506","96,309",168653,4,"64,43936",7,0,4
Vanilla Ólay,Jackie DeShannon,spotify:track:38SctZyQGZqE2yC9fNdzyD,0.749,"0,571",8,"-9,208",1,"0,0288","0,651","0,00211","0,0679","0,948","131,247",182067,4,"30,92375",10,1,4
Vecchi tempi n.2,Arawak,spotify:track:3m11wnVgohD0ilbHCteEcH,0.132,"0,0703",0,"-25,816",0,"0,0329","0,226","0,915","0,159","0,188","83,124",144149,4,"22,42121",7,0,4
Veio D'Àgua,Elba Ramalho,spotify:track:0Dj1YZAN5Sm2fMErqXvFdX,0.423,"0,842",4,"-7,725",1,"0,123","0,809","0,000156","0,242","0,451","135,079",200093,4,"63,24177",7,0,4
Ven Rumbero,Bobby Valentin,spotify:track:5jn7uybZYuykhBNXvjRvPY,0.582,"0,714",2,"-7,874",0,"0,0364","0,701","0,0152","0,102","0,945","93,362",200107,4,"34,82164",10,0,4
Vengan a Mi Casamiento,Victor Jara,spotify:track:4qV6xf58fKxdqq77o1BIm8,0.841,"0,489",4,"-7,86",1,"0,0404","0,839",0,"0,104","0,828","125,246",200000,3,"46,38316",9,0,4
Vengeance,Carly Simon,spotify:track:2xel81F1bC8w4OPPLZca9o,0.589,"0,807",9,"-7,633",0,"0,0385","0,225",0,"0,092","0,682","95,286",254400,4,"36,43242",10,1,4
Venus,John Coltrane,spotify:track:0RZjIj4k1yIgCsYCjfNp0K,0.378,"0,53",4,"-11,508",1,"0,43","0,732","0,0177","0,047","0,587","88,03",516533,3,"58,7976",13,0,4
Very Well Dub,Wailing Souls,spotify:track:3LqcKvInu540j87nuOIPTh,0.868,"0,34",4,"-15,655",0,"0,104","0,00194","0,342","0,0843","0,786","124,076",445333,4,"36,24676",22,0,4
Video Killed The Radio Star,The Buggles,spotify:track:6t1FIJlZWTQfIZhsGjaulM,0.675,"0,61",1,"-13,811",1,"0,085","0,0852","0,0188","0,159","0,344","131,037",253800,4,"50,65732",13,1,4
Viejo Mundo - Bulerías,Camaron De La Isla,spotify:track:34xxdxDdpuNFn3ThJ0l8mT,0.576,"0,851",6,"-4,492",0,"0,0333","0,839","0,000891","0,127","0,775","115,939",164720,3,"44,2017",9,0,4
Voce Está Diferente,Reginaldo Rossi,spotify:track:2iSawYc81nDoRCnauBqvL3,0.706,"0,492",1,"-13,288",1,"0,122","0,625","0,00555","0,103","0,936","130,285",129840,4,"31,09897",6,0,4
Voice of Jah,Mikey Dread,spotify:track:5cgnkVpgHECp2ivP1rTYCj,0.624,"0,731",10,"-6,443",0,"0,131","0,766",0,"0,387","0,791","124,025",224200,4,"37,18535",12,0,4
Volcano,Jimmy Buffett,spotify:track:0s4jINkD2RoxH96zpy2i0D,0.652,"0,474",5,"-14,436",1,"0,204","0,332","1,03E-06","0,0993","0,88","176,966",219893,4,"43,46763",10,1,4
Vom Himmel hoch,Traditional,spotify:track:60Z7KnlNX15ZEfBKMrBOVo,0.172,"0,272",3,"-11,726",1,"0,0354","0,985","0,0972","0,16","0,386","83,202",155440,1,"51,5939",7,0,4
Vou Começar Tudo de Novo,Reginaldo Rossi,spotify:track:0eMhpfAnPmPzGZS8LuCEVt,0.638,"0,505",4,"-13,022",0,"0,0428","0,255","0,0427","0,131","0,655","119,702",219333,4,"36,31971",9,0,4
Vou Começar Tudo de Novo,Reginaldo Rossi,spotify:track:3BB9s0q2CFyX12ck1dwLeO,0.684,"0,579",4,"-11,515",0,"0,0411","0,0795","0,000257","0,096","0,694","119,764",219427,4,"39,48218",10,0,4
Wai O Ke Ani Ani,Hui Ohana,spotify:track:4BvLgxPyMGFGGrNeyGKXqR,0.495,"0,948",10,"-6,44",1,"0,0445","0,524",0,"0,169","0,967","161,227",188040,4,"49,74234",10,0,4
Wai O Ke Aniani,Gabby Pahinui,spotify:track:3a0xMLTe6zbE4j6PTgV5X9,0.501,"0,468",10,"-15,421",1,"0,0322","0,498","0,0372","0,35","0,86","149,755",174253,4,"40,2844",8,0,4
Walk Easy My Son,Jerry Butler,spotify:track:2kB3glhYbsX2vnxEeAPCwd,0.407,"0,548",1,"-10,132",0,"0,0424","0,749","1,05E-06","0,331","0,699","112,3",177067,4,"33,12435",7,1,4
Walk In The Night,Jr. Walker & The All Stars,spotify:track:0C4CdjZponKJGIaTvLVP53,0.576,"0,782",6,"-11,324",1,"0,0309","0,117","0,208","0,0261","0,967","107,859",249693,4,"36,91821",11,1,4
Walk On,Neil Young,spotify:track:1MF5iQOhiz11mhehiqjPMN,0.415,"0,463",9,"-9,339",1,"0,0355","0,657","1,57E-06","0,159","0,665","171,608",162120,4,"55,29131",8,1,4
Walk Right Up To The Sun,The Delfonics,spotify:track:3AxwjpUSK7FjnD4ykgobO5,0.425,"0,452",9,"-8,869",0,"0,0255","0,642",0,"0,221","0,576","143,859",180520,3,"28,34434",9,1,4
Waltz For Eva And Che - Original Cast Recording/1979,Mandy Patinkin,spotify:track:5B1HWWvYg765RkBYWc5esh,0.579,"0,26",10,"-14,957",1,"0,0348","0,87",0,"0,126","0,385","93,466",225067,1,"16,35355",14,0,4
Wanderlust,Krisma,spotify:track:11hosn7LygGEJUv2q69qLd,0.426,"0,936",10,"-2,883",0,"0,107","0,208",0,"0,409","0,508","87,871",133947,4,"67,84394",5,0,4
Watch Out,Vangelis,spotify:track:5LKZRgJSrGumjrujJ7ZpwP,0.29,"0,505",8,"-15,307",1,"0,0337","0,668","0,89","0,355","0,0781","103,188",183400,4,"36,35362",7,0,4
Way Back Home,The Jazz Crusaders,spotify:track:13eQ0VJMfaEAV4XWJS0ju3,0.554,"0,704",1,"-9,014",1,"0,041","0,0961","0,0511","0,0584","0,841","176,895",242680,4,"37,7773",11,1,4
"Wayne, Wayne - Go Away",R. Stevie Moore,spotify:track:2d46yEos7F1sia0bGqOtSD,0.455,"0,219",9,"-19,38",1,"0,0331","0,837","8,6E-05","0,214","0,258","99,138",286440,4,"30,10006",10,0,4
We Are All Uprooted,Vangelis,spotify:track:2gLv05f9tfz5rgiLW5vxCd,0.62,"0,389",1,"-16,742",1,"0,0334","0,367","0,918","0,102","0,465","76,689",412427,4,"24,2358",20,0,4
We Are Family,Sister Sledge,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,0.784,"0,893",7,"-5,153",0,"0,0923","0,3","1,57E-05","0,272","0,819","118,738",216733,4,"86,02186",6,1,4
We Can Make It Baby,The Originals,spotify:track:0qCg1hLtgzcafamkTUaIpl,0.458,"0,438",3,"-9,065",1,"0,0269","0,765","5,7E-05","0,0746","0,445","77,847",176933,3,"32,07581",9,1,4
We Never Danced To A Love Song,The Manhattans,spotify:track:7ntbygnntLmceg6aYl0nT4,0.449,"0,532",7,"-12,068",1,"0,0446","0,153",0,"0,149","0,441","126,163",258933,4,"47,63872",7,1,4
We Said Goodbye,Dave Maclean,spotify:track:5VpZzYUnr2y3ztWREovItM,0.381,"0,469",5,"-9,927",1,"0,03","0,0366","0,00368","0,125","0,348","71,448",189910,4,"60,51764",7,0,4
We Were Always Sweethearts,Boz Scaggs,spotify:track:7Ho5kFgwxdlmQ7UDEbqxjT,0.437,"0,611",9,"-11,654",1,"0,0466","0,687","0,0396","0,355","0,865","126,251",209040,4,"30,30238",10,1,4
Wedding March/Slow Waltz (Take 12),Charles Mingus,spotify:track:6PaX9IIk3QDP3rAxyVX4fN,0.395,"0,0311",0,"-26,924",1,"0,0445","0,99","0,923","0,112","0,158","113,736",141667,5,"31,64607",8,0,4
Weissensee,NEU!,spotify:track:5edzbTDCrFaPV8dNz4Qrjw,0.594,"0,168",2,"-17,818",1,"0,0323","0,429","0,734","0,111","0,0587","126,664",406733,4,"24,83813",13,0,4
Welcome Back,John Sebastian,spotify:track:2pS6zWWQCpO0IVEBIbzJh8,0.745,"0,373",4,"-13,002",0,"0,0325","0,412","8,88E-05","0,158","0,904","111,297",170893,4,"19,61007",12,1,4
We're All Alone,Rita Coolidge,spotify:track:2QDnRMFfnes9DUWc6HgixI,0.332,"0,429",7,"-8,376",1,"0,0287","0,356","3,18E-05","0,0619","0,239","128,073",220520,4,"26,55971",10,1,4
We're On The Right Track,South Shore Commission,spotify:track:3OgGwqxevY650JJL5CMlXF,0.656,"0,823",7,"-9,809",1,"0,0792","0,0434","1,43E-05","0,666","0,602","120,6",292000,4,"74,5337",14,1,4
Westbound Train,Dennis Brown,spotify:track:4rjaK8Ifn2imrt6uyidOXS,0.814,"0,517",6,"-8,766",0,"0,0724","0,489","1,91E-06","0,0374","0,944","88,805",182840,4,"26,62001",8,0,4
We've Got Love,Peaches & Herb,spotify:track:5gMsYrfBVWhjHVVZE0G6Rp,0.766,"0,775",5,"-6,786",0,"0,0609","0,433","1,86E-05","0,38","0,781","111,627",202027,4,"38,96904",10,1,4
What a Day - Remastered,Throbbing Gristle,spotify:track:7dPRAkm7CVftygF7hzfPLQ,0.64,"0,324",7,"-13,175",1,"0,19","0,0506","7,05E-05","0,0855","0,843","83,802",275420,4,"22,28791",14,0,4
What About Me,Anne Murray,spotify:track:4nHFJleVgRTlqlI8WVKen0,0.536,"0,65",4,"-10,055",1,"0,0308","0,142","1,83E-05","0,153","0,922","136,878",188027,4,"28,96377",10,1,4
What Am I Gonna Do With You,Barry White,spotify:track:097OvOx07eXC4UmdnywvoE,0.625,"0,869",2,"-9,467",0,"0,0293","0,0246","0,0626","0,093","0,89","114,223",219440,4,"59,73891",9,1,4
What Are You Doing The Rest Of Your Life?,Bill Evans,spotify:track:1mZQsG7138l2ZVgp2DNGy5,0.455,"0,038",9,"-23,756",0,"0,0416","0,994","0,926","0,26","0,0815","60,994",284627,4,"30,45549",12,0,4
What Can I Say,Boz Scaggs,spotify:track:4WSbbEjRQ7uE3IT9crL10B,0.724,"0,598",7,"-6,522",1,"0,0325","0,116","0,00725","0,0556","0,786","114,987",180693,4,"25,40673",9,1,4
What Do I Get? - 1996 Remastered Version,Buzzcocks,spotify:track:5jZWuO6cdWOU7v5uu9RAEf,0.249,"0,922",7,"-7,929",1,"0,118","0,00176",0,"0,408","0,199","176,509",174053,4,"28,67136",11,0,4
What Is This (Ba Ba),The Reggae Boys,spotify:track:17BYpzXAQuYei5FZqQDbcP,0.948,"0,643",1,"-11,176",1,"0,0996","0,336","0,0664","0,115","0,975","124,864",159573,4,"32,95503",11,0,4
What Shall We Do When We All Go Out?,Mike Seeger,spotify:track:3mjhB6xOe5d8HfWbUFApHR,0.618,"0,167",7,"-16,755",1,"0,0451","0,828","3,29E-06","0,197","0,651","175,951",132667,4,"58,27935",7,0,4
"What The World Needs Now Is Love/Abraham, Martin and John",Tom Clay,spotify:track:706CvlhWdQi3hmCEas3iBN,0.402,"0,58",2,"-9,841",0,"0,4","0,937","0,00115","0,109","0,522","94,161",379293,3,"27,2607",18,1,4
Whatever Happened To...? - 1996 Remastered Version,Buzzcocks,spotify:track:0NGGD1IYSU7QRkK5lm9uQR,0.243,"0,82",1,"-7,403",0,"0,0872","6,04E-05",0,"0,102","0,769","95,315",133760,4,"63,20345",6,0,4
What'll We Do With The Baby?,Mike Seeger,spotify:track:6ciiWTDskXTKTqr4wutcUj,0.709,"0,00757",4,"-29,34",1,"0,172","0,969","0,00305","0,18","0,907","98,629",43133,4,"16,97897",3,0,4
What's The Name Of This Funk (spider Man),Ramsey Lewis,spotify:track:7Kcim58Wq44WzjYzOjBxFr,0.55,"0,902",10,"-8,421",0,"0,0546","0,0792","0,0064","0,0262","0,883","114,702",198907,4,"34,83555",10,1,4
When the Morning Comes - Remastered,kalapana,spotify:track:6RvES862mNyt2VvMY7IBgb,0.425,"0,721",6,"-11,061",1,"0,0617","0,365","0,00053","0,104","0,911","165,65",181630,4,"21,22248",9,0,4
When You Say Love,Sonny & Cher,spotify:track:2pRQeTrtd34PmX2vESvQUl,0.562,"0,353",4,"-12,786",1,"0,0456","0,819",0,"0,688","0,63","95,084",148947,4,"35,54228",8,1,4
"When You're Hot, You're Hot",Jerry Reed,spotify:track:6sykijVtS1m8vxLnkKXrJ5,0.788,"0,832",4,"-10,783",1,"0,0981","0,354",0,"0,1","0,91","101,045",139560,4,"29,70364",8,1,4
Where Evil Grows,The Poppy Family,spotify:track:3w56u6nrL0K1YYpinkfTeP,0.555,"0,656",7,"-9,721",0,"0,0313","0,337","7,81E-05","0,0961","0,68","107,862",171000,4,"54,81851",7,1,4
Where You Lead,Barbra Streisand,spotify:track:2T3R19V9qMiiuRWPor8Axf,0.443,"0,619",10,"-11,62",0,"0,393","0,486",0,"0,329","0,489","126,26",377573,4,"39,43523",15,1,4
Whips and Furs,The Vibrators,spotify:track:1SfcQMzcXcRp0mrqMjs6vk,0.417,"0,833",4,"-11,525",1,"0,0806","0,00543","7,68E-06","0,143","0,906","168,802",133173,4,"31,45045",7,0,4
Who Are You,B.B. King,spotify:track:5knDBY73wojaUs7PfL9wX8,0.84,"0,431",8,"-15,631",1,"0,0377","0,327","0,0193","0,0753","0,855","103,926",236640,4,"33,23792",10,1,4
"Who Built The Ark: Noah, Noah",Mike Seeger,spotify:track:2AcKuobfcjR53b6czsb8fZ,0.722,"0,0773",1,"-20,643",1,"0,0747","0,761",0,"0,0892","0,295","78,174",127000,4,"54,75172",6,0,4
Who Needs Ya,Steppenwolf,spotify:track:2RiD1K9cT6wnGmvsmkdWEc,0.504,"0,624",4,"-13,945",1,"0,0524","0,00826","0,0455","0,0742","0,628","117,314",180373,4,"18,28584",11,1,4
Why,Carla Bley,spotify:track:3fm8nQSCkiu5Q1H1UCTi7n,0.288,"0,36",10,"-10,77",1,"0,0338","0,737",0,"0,305","0,503","177,114",139160,3,"32,29089",7,0,4
Why Do Black Men Fuss And Fight,Hugh Mundell,spotify:track:319iUlUabgmShHyIvnEV4A,0.857,"0,672",2,"-7,423",1,"0,0443","0,0151","0,000874","0,0621","0,836","119,628",355693,4,"45,19478",18,0,4
Why Me Black Brother Why - 2001 Digital Remaster,Mighty Diamonds,spotify:track:6rDa2NcL8lWtTvv4a8Nn7c,0.856,"0,447",7,"-9,594",1,"0,149","0,00772",0,"0,0971","0,454","73,431",190400,4,"28,76927",10,0,4
Will It Be You? (Chapter Four),Saga,spotify:track:52wkDCBtG7vBoEBLjgS7CK,0.313,"0,578",10,"-15,09",1,"0,0359","0,0007","0,0589","0,15","0,4","144,157",430840,4,"20,77839",20,0,4
Willie And The Hand Jive,Eric Clapton,spotify:track:7aDdRtuCpHGdz7OZFvgbHJ,0.821,"0,259",9,"-17,039",1,"0,402","0,248","0,0162","0,0847","0,737","90,915",209853,4,"43,44884",11,1,4
Willkommen,Joel Grey,spotify:track:4iM7g6DqruDMTo5AcU6qHS,0.505,"0,464",10,"-11,564",1,"0,401","0,818","4,81E-06","0,977","0,607","173,397",268533,4,"45,36481",15,0,4
With You I'm Born Again,Billy Preston & Syreeta,spotify:track:7wlPnBfcywEctiVWwCdxvn,0.348,"0,313",10,"-11,379",1,"0,0324","0,866","0,000257","0,13","0,356","82,004",220600,3,"33,66676",9,1,4
Without Love,Aretha Franklin,spotify:track:7mzQgvrYsw1U1dGYUgCTHH,0.626,"0,742",0,"-5,002",0,"0,0657","0,408",0,"0,108","0,605","114,969",232720,4,"32,7962",11,1,4
Wo steht das geschrieben,Peter Maffay,spotify:track:4ZIxXX33uL56Tqr6PMf8a9,0.547,"0,708",11,"-10,577",1,"0,0446","0,142","0,005","0,456","0,897","115,511",203000,4,"63,92697",10,0,4
Woman To Woman,Joe Cocker and The Chris Stainton Band,spotify:track:0K3Dem9aRwRG9DVo0W2T3o,0.714,"0,331",1,"-14,443",1,"0,0983","0,186","0,0889","0,0725","0,747","180,647",270693,4,"32,52008",13,1,4
Wonderful Tonight,Eric Clapton,spotify:track:6zC0mpGYwbNTpk9SKwh08f,0.572,"0,214",7,"-15,625",1,"0,0293","0,649","0,129","0,125","0,485","95,542",225027,4,"46,11089",11,1,4
Working Class Hero,Tommy Roe,spotify:track:0gZyGBO0Zq1EX5gYhToqT3,0.509,"0,627",9,"-5,982",1,"0,0311","0,586",0,"0,114","0,889","80,74",174240,4,"42,87393",8,1,4
Xavier à la maison d’arrêt (Thème principal),François de Roubaix,spotify:track:6anO38bNKw5MrM7a6EWGOz,0.831,"0,102",10,"-27,374",0,"0,091","0,898","0,00739","0,0623","0,384","119,848",156253,4,"22,74211",12,0,4
Y.M.C.A.,Village People,spotify:track:4YOJFyjqh8eAcbKFfv88mV,0.75,"0,785",6,"-10,926",1,"0,0591","0,0278",0,"0,0601","0,752","126,361",286667,4,"27,6404",13,1,4
Yeah !,The Jets,spotify:track:1UlJzHc8E5EprQFJxjSyPL,0.598,"0,891",6,"-11,904",1,"0,0552","0,0183","0,836","0,579","0,826","144,383",155395,4,"55,62066",7,0,4
Yesterday Once More,Carpenters,spotify:track:3wM6RTAnF7IQpMFd7b9ZcL,0.254,"0,38",4,"-13,806",1,"0,0337","0,672",0,"0,379","0,408","168,496",233533,4,"37,05835",10,1,4
"Yester-Me, Yester-You, Yesterday",Stevie Wonder,spotify:track:0l9RGwc48deJ6j61KXAAvs,0.604,"0,357",6,"-11,419",1,"0,0269","0,0311",0,"0,0927","0,638","100,721",185293,4,"21,60974",9,1,4
You Are What I Am,J.D. Crowe & The New South,spotify:track:07OscXdqS7s5FS1sniGYZi,0.637,"0,64",4,"-10,395",0,"0,0356","0,612","0,029","0,183","0,976","125,839",144000,4,"32,8323",8,0,4
You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,spotify:track:1K1nzhbKCNmrNXi9B07mPF,0.706,"0,39",9,"-13,673",1,"0,0324","0,0221","3,81E-05","0,0944","0,839","90,584",217533,4,"45,90757",9,1,4
You Got That Right,Lynyrd Skynyrd,spotify:track:2lLWfAW32oxUCv0iYQQwSX,0.537,"0,702",0,"-10,973",1,"0,033","0,0244","0,0505","0,21","0,954","146,208",227293,4,"27,29937",13,1,4
